背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,町野 仁志,4,■,■,■,■,,9,6,0,66.7,1.50,0,0,0,-,4,1.00,9,0,0,2,5.6,0,0.0,0.0,-
3,L,酒井 大祐,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,13.0,0.0,52.0
4,,小川 旭,3,■,□,□,,,9,2,1,22.2,0.67,1,0,0,0.0,0,-,4,0,2,0,0.0,5,2.0,0.0,40.0
6,,徳元 幸人,4,□,□,■,■,,14,3,1,21.4,0.75,0,0,0,-,1,0.25,10,1,1,0,8.0,32,24.0,0.0,75.0
7,,尾上 健司,4,■,■,■,■,,12,6,0,50.0,1.50,0,0,0,-,1,0.25,13,0,0,2,3.8,2,2.0,0.0,100.0
8,,中山 大祐,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,2,1,5.0,0,0.0,0.0,-
9,,甲斐 祐之,4,□,■,■,■,,10,3,4,30.0,0.75,4,2,2,50.0,1,0.25,13,0,0,5,9.6,13,5.0,0.0,38.5
10,,直弘 龍治,1,,,,□,,3,1,1,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,ゴメス エルナルド,4,■,■,■,■,,69,34,5,49.3,8.50,28,16,1,57.1,3,0.75,18,1,2,8,16.7,0,0.0,0.0,-
13,,國近 公太,4,■,■,□,□,,13,3,2,23.1,0.75,0,0,0,-,1,0.25,7,0,1,1,3.6,14,8.0,0.0,57.1
15,,菅 直哉,3,,□,■,■,,2,1,1,50.0,0.33,0,0,0,-,1,0.33,11,0,0,2,4.5,0,0.0,0.0,-
18,,石橋 健,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,井上 俊輔,2,■,■,,,,3,1,0,33.3,0.50,0,0,0,-,1,0.50,5,0,1,0,0.0,0,0.0,0.0,-
21,L,大上 正裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,144,60,15,41.7,15.00,33,18,3,54.5,13,3.25,95,2,9,21,7.4,91,54.0,0.0,59.3
