背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,L,辻 裕作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,L,福田 誉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,16.0,0.0,55.2
6,,山内 隆宏,2,□,,□,,,0,0,0,-,-,0,0,0,-,1,0.50,1,0,0,0,0.0,0,0.0,0.0,-
8,,大庭 健裕,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,伊東 克明,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
10,,山岡 祐也,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-
12,,阿部 篤史,3,□,□,□,,,5,2,0,40.0,0.67,3,1,0,33.3,0,-,5,0,1,0,0.0,1,0.0,0.0,0.0
14,,加賀 龍哉,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,2,0.67,10,0,0,3,7.5,0,0.0,0.0,-
17,,橋場 正裕,3,■,■,■,,,15,10,0,66.7,3.33,0,0,0,-,1,0.33,11,0,4,2,4.5,16,9.0,0.0,56.2
19,,鎌田 智勝,3,■,■,■,,,16,6,0,37.5,2.00,7,1,0,14.3,0,-,8,0,1,3,9.4,0,0.0,0.0,-
21,,ブリンクマン スティーブ,3,■,■,■,,,13,9,0,69.2,3.00,0,0,0,-,2,0.67,7,0,3,1,3.6,0,0.0,0.0,-
22,,福田 裕三,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-
27,,三上 圭治郎,3,■,■,■,,,12,6,2,50.0,2.00,2,1,0,50.0,1,0.33,10,1,1,5,22.5,16,9.0,0.0,56.2
28,,前田 和樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,71,37,3,52.1,12.33,13,3,0,23.1,7,2.33,61,1,11,17,8.6,62,34.0,0.0,54.8
