背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,雨堤 みなみ,3,■,■,■,,,43,16,4,37.2,5.33,12,3,2,25.0,0,-,9,2,1,3,28.3,3,2.0,0.0,66.7
3,,芳賀 小梨絵,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,0,20.0,5,4.0,0.0,80.0
4,,櫻井 樹里,3,□,□,□,,,11,5,1,45.5,1.67,0,0,0,-,1,0.33,5,1,0,1,21.0,10,3.0,0.0,30.0
6,,王 亜辰,3,■,■,■,,,19,6,1,31.6,2.00,1,0,0,0.0,0,-,7,0,0,1,3.6,2,1.0,0.0,50.0
8,,中野 清香,3,■,■,■,,,28,7,3,25.0,2.33,2,0,0,0.0,1,0.33,5,0,0,1,5.0,11,6.0,0.0,54.5
11,,渡邊 彩,3,■,■,■,,,16,3,0,18.8,1.00,0,0,0,-,0,-,11,0,1,4,9.1,1,1.0,0.0,100.0
13,L,大内 世莉香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,15.0,0.0,60.0
14,,渡邉 愛以,3,■,■,■,,,14,3,0,21.4,1.00,0,0,0,-,0,-,8,0,0,4,12.5,14,8.0,0.0,57.1
15,,佐々木 香織,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,11,1,0,4,18.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,132,40,9,30.3,13.33,15,3,2,20.0,3,1.00,60,5,2,18,14.8,71,40.0,0.0,56.3
