背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,雨堤 みなみ,5,■,■,■,■,■,43,16,2,37.2,3.20,5,2,0,40.0,3,0.60,18,1,2,5,11.4,1,1.0,0.0,100.0
3,,芳賀 小梨絵,4,□,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,7,6.0,0.0,85.7
4,,櫻井 樹里,4,□,,■,■,■,13,4,1,30.8,1.00,0,0,0,-,1,0.25,7,0,0,3,10.7,18,11.0,0.0,61.1
6,,王 亜辰,5,■,■,■,■,■,20,8,1,40.0,1.60,0,0,0,-,0,-,22,1,0,10,15.0,0,0.0,0.0,-
8,,中野 清香,5,■,■,■,■,■,48,13,4,27.1,2.60,3,1,1,33.3,5,1.00,12,0,2,3,6.2,39,25.0,0.0,64.1
11,,渡邊 彩,5,■,■,■,■,■,29,8,3,27.6,1.60,0,0,0,-,3,0.60,18,0,0,8,11.1,0,0.0,0.0,-
13,L,大内 世莉香,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,18.0,0.0,75.0
14,,渡邉 愛以,3,■,■,,,□,12,4,0,33.3,1.33,0,0,0,-,2,0.67,6,0,0,1,4.2,9,2.0,0.0,22.2
15,,佐々木 香織,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,1,0.20,16,1,1,6,14.4,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,165,53,11,32.1,10.60,8,3,1,37.5,15,3.00,101,3,5,36,11.3,98,63.0,0.0,64.3
