背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,重松 史乃,3,■,■,■,,,3,3,0,100.0,1.00,0,0,0,-,0,-,6,0,0,6,25.0,0,0.0,0.0,-
2,,小川 晴菜,3,■,■,□,,,11,2,2,18.2,0.67,1,0,0,0.0,0,-,4,0,2,1,6.2,0,0.0,0.0,-
3,,豊田 みづき,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,L,平岩 沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,11.0,0.0,40.7
5,L,篠木 梨奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,長岡 藍,3,■,■,■,,,24,6,2,25.0,2.00,5,1,1,20.0,0,-,6,0,0,3,12.5,1,0.0,0.0,0.0
7,,小寺 まどか,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,4.0,0.0,50.0
8,,三浦 あゆみ,3,■,■,■,,,17,5,1,29.4,1.67,1,0,0,0.0,0,-,5,0,2,1,5.0,28,17.0,0.0,60.7
9,,秋満 由紀子,2,,□,■,,,11,3,2,27.3,1.50,0,0,0,-,0,-,2,0,0,1,12.5,1,0.0,0.0,0.0
10,,山口 弥緒,2,,□,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0
11,,岩島 みなみ,1,,,■,,,3,2,1,66.7,2.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
14,,見崎 真琴,2,■,■,,,,11,3,2,27.3,1.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
15,,鈴木 亜矢子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,菊地 めぐみ,3,■,■,■,,,11,4,0,36.4,1.33,0,0,0,-,0,-,6,0,1,1,4.2,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,3,,,,,,93,29,10,31.2,9.67,7,1,1,14.3,0,0.00,37,0,5,17,11.5,67,32.0,0.0,47.8
