背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,越川 優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,山口 功太郎,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
3,,田城 貴之,4,■,■,■,■,,5,3,0,60.0,0.75,0,0,0,-,2,0.50,20,2,5,6,11.2,4,2.0,0.0,50.0
4,,古田 史郎,4,■,■,■,■,,44,23,2,52.3,5.75,15,7,1,46.7,6,1.50,12,1,4,5,10.4,0,0.0,0.0,-
5,,家近 滉一,1,,,,■,,6,5,0,83.3,5.00,1,0,0,0.0,0,-,7,0,1,3,7.1,4,3.0,1.0,87.5
6,,本澤 凌斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,L,白石 啓丈,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,12.0,4.0,82.4
11,L,藤村 昇太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,佐々木 博秋,3,■,■,■,,,20,4,1,20.0,1.33,3,0,1,0.0,1,0.33,11,0,2,2,0.0,27,17.0,3.0,68.5
14,,張 育陞,1,,,□,,,7,4,1,57.1,4.00,3,3,0,100.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-
17,,辰巳 遼,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,8,0,2,2,0.0,1,1.0,0.0,100.0
18,,後藤 万澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,戸田 拓也,4,■,■,■,■,,16,6,2,37.5,1.50,2,1,1,50.0,1,0.25,18,2,7,7,11.1,25,11.0,5.0,54.0
23,,田城 広光,4,■,■,■,■,,12,7,2,58.3,1.75,0,0,0,-,1,0.25,10,1,2,3,12.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,111,53,8,47.7,13.25,24,11,3,45.8,11,2.75,89,6,23,29,8.4,78,46.0,13.0,67.3
