背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,青島 賢司,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
2,L,神園 時,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,3.0,1.0,29.2
3,,河西 智洋,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,奥田 基嗣,3,■,■,■,,,10,4,0,40.0,1.33,0,0,0,-,1,0.33,11,0,0,4,9.1,0,0.0,0.0,-
6,,阿部 誠樹,3,■,■,■,,,28,12,2,42.9,4.00,4,2,1,50.0,0,-,15,0,6,1,-8.3,53,23.0,23.0,65.1
7,,笠原 佑斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,三浦 拓,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,山口 拓馬,2,□,,□,,,1,0,1,0.0,-,0,0,0,-,1,0.50,2,0,1,0,-12.5,0,0.0,0.0,-
18,L,藤村 稜,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,佐藤 陸善,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0.0,0.0,-
21,,柿崎 充,3,■,■,■,,,35,17,2,48.6,5.67,17,8,2,47.1,1,0.33,14,1,4,5,8.9,0,0.0,0.0,-
22,,柏田 樹,3,■,■,■,,,11,4,1,36.4,1.33,0,0,0,-,3,1.00,11,1,2,4,13.6,2,1.0,1.0,75.0
23,,谷越 陽介,3,□,□,■,,,1,0,0,0.0,-,0,0,0,-,2,0.67,9,0,0,0,0.0,0,0.0,0.0,-
27,,工藤 泰我,3,■,■,■,,,40,17,3,42.5,5.67,5,5,0,100.0,3,1.00,10,0,3,1,-5.0,11,5.0,4.0,63.6
チーム合計,チーム合計,チーム合計,3,,,,,,126,54,9,42.9,18.00,26,15,3,57.7,11,3.67,77,2,17,17,2.6,78,32.0,29.0,59.6
