背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,西澤 岳,3,■,■,■,,,6,4,1,66.7,1.33,0,0,0,-,1,0.33,7,0,4,0,-14.3,1,0.0,1.0,50.0
2,,白川 佑樹,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
3,,逢沢 亘,3,■,■,■,,,10,2,2,20.0,0.67,0,0,0,-,0,-,9,0,0,1,2.8,2,1.0,1.0,75.0
5,,中野 将太,3,■,□,■,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
6,,浅草 大燿,3,■,■,■,,,15,2,3,13.3,0.67,0,0,0,-,0,-,6,0,1,0,-4.2,28,10.0,7.0,48.2
7,,田中 寛人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,玉嶋 佑樹,1,□,,,,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,1.0,50.0
11,,澁谷 杜斗,3,■,■,■,,,11,3,0,27.3,1.00,0,0,0,-,0,-,11,0,0,1,2.3,14,4.0,6.0,50.0
12,L,猪岡 恭平,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,3.0,4.0,41.7
13,,仲村 鴻輝,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,林 優作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,マシュー パロット,3,■,■,■,,,46,17,4,37.0,5.67,15,4,2,26.7,0,-,7,0,0,0,0.0,1,0.0,0.0,0.0
22,,奥田 晃,3,□,■,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
24,L,平井 銀次,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7
チーム合計,チーム合計,チーム合計,3,,,,,,91,28,11,30.8,9.33,15,4,2,26.7,1,0.33,48,0,5,2,-1.6,64,21.0,20.0,48.4
