背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岡本 侑,5,■,■,■,■,■,42,16,4,38.1,3.20,14,5,2,35.7,0,-,12,0,5,4,-2.1,0,0.0,0.0,-
2,,尾松 航洋,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,1,1,2,17.9,0,0.0,0.0,-
3,L,長濱 裕,3,●,,,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,5.0,77.3
4,,今田 善仁,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,L,大賀 惠介,3,〇,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,4.0,4.0,66.7
7,,田畑 翔伍,5,■,■,■,■,■,18,6,3,33.3,1.20,1,0,0,0.0,0,-,8,0,2,2,0.0,30,6.0,13.0,41.7
8,,繁田 康平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,内園 徹,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,11,1,0,3,15.9,4,1.0,2.0,50.0
11,,毛利 光生,5,■,■,■,■,■,4,2,2,50.0,0.40,0,0,0,-,0,-,19,1,0,6,13.2,0,0.0,0.0,-
15,,古川 一輝,5,■,■,■,■,□,24,9,1,37.5,1.80,0,0,0,-,0,-,15,0,1,4,5.0,0,0.0,0.0,-
16,,山本 寛生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,三木 裕人,5,■,■,■,■,■,26,9,3,34.6,1.80,2,0,0,0.0,0,-,21,1,2,5,8.3,27,7.0,12.0,48.1
19,,黒木 隆生,2,,,,□,■,3,1,0,33.3,0.50,0,0,0,-,1,0.50,3,0,2,1,-8.3,0,0.0,0.0,-
23,,福井 裕貴,5,■,■,■,■,■,20,13,2,65.0,2.60,0,0,0,-,1,0.20,12,0,1,0,-2.1,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,137,56,15,40.9,11.20,17,5,2,29.4,2,0.40,108,4,14,27,6.7,81,24.0,36.0,51.9
