背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,越川 優,3,■,■,■,,,11,6,1,54.5,2.00,4,1,1,25.0,0,-,16,4,2,4,28.1,16,6.0,4.0,50.0
2,,山口 功太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,田城 貴之,2,■,■,,,,2,1,0,50.0,0.50,0,0,0,-,2,1.00,7,1,1,1,14.3,0,0.0,0.0,-
4,,古田 史郎,3,■,■,■,,,18,14,0,77.8,4.67,6,5,0,83.3,4,1.33,7,0,2,0,-7.1,0,0.0,0.0,-
5,,家近 滉一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,本澤 凌斗,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,14,1,2,4,10.7,0,0.0,0.0,-
7,,関根 俊哉,1,,,■,,,1,0,0,0.0,-,0,0,0,-,0,-,6,0,2,1,-4.2,0,0.0,0.0,-
8,L,渡辺 俊介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,2.0,66.7
9,,加藤 伊織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,L,白石 啓丈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,佐々木 博秋,3,■,■,■,,,11,4,1,36.4,1.33,3,1,0,33.3,1,0.33,12,1,2,4,12.5,8,3.0,3.0,56.2
14,,張 育陞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,戸田 拓也,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,田城 広光,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,2,0.67,12,2,3,3,16.7,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,3,,,,,,46,28,2,60.9,9.33,13,7,1,53.8,10,3.33,74,9,14,17,13.2,31,12.0,9.0,53.2
