AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
116,44,7,37.9,14.67,5,3,0,60.0,5,1.67,73,2,1,36,14.8,48,30.0,0.0,62.5,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,0,3,Win,70,Home,119,40,12,33.6,13.33,5,0,3,0.0,4,1.33,58,3,9,18,12.2,71,35.0,0.0,49.3
119,40,12,33.6,13.33,5,0,3,0.0,4,1.33,58,3,9,18,12.2,71,35.0,0.0,49.3,835,2017-02-11,2017,02,11,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,0,3,3,Lose,70,Away,116,44,7,37.9,14.67,5,3,0,60.0,5,1.67,73,2,1,36,14.8,48,30.0,0.0,62.5
197,68,9,34.5,13.60,5,1,1,20.0,9,1.80,104,3,13,39,12.1,88,51.0,0.0,58.0,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,109,Home,187,61,11,32.6,12.20,21,3,4,14.3,8,1.60,102,7,10,34,14.6,89,49.0,0.0,55.1
187,61,11,32.6,12.20,21,3,4,14.3,8,1.60,102,7,10,34,14.6,89,49.0,0.0,55.1,836,2017-02-12,2017,02,12,,江戸川区スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,109,Away,197,68,9,34.5,13.60,5,1,1,20.0,9,1.80,104,3,13,39,12.1,88,51.0,0.0,58.0
128,49,7,38.3,16.33,7,0,0,0.0,5,1.67,73,3,4,32,14.5,57,31.0,0.0,54.4,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,61,Home,128,43,11,33.6,14.33,7,2,0,28.6,2,0.67,61,1,4,25,11.6,68,34.0,0.0,50.0
128,43,11,33.6,14.33,7,2,0,28.6,2,0.67,61,1,4,25,11.6,68,34.0,0.0,50.0,837,2017-02-12,2017,02,12,,江戸川区スポーツセンター,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,0,3,3,Lose,61,Away,128,49,7,38.3,16.33,7,0,0,0.0,5,1.67,73,3,4,32,14.5,57,31.0,0.0,54.4
138,34,9,24.6,11.33,4,0,1,0.0,1,0.33,61,0,3,27,11.1,60,33.0,0.0,55.0,838,2017-02-18,2017,02,18,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,73,Home,149,50,9,33.6,16.67,17,5,1,29.4,2,0.67,74,9,9,23,18.9,58,31.0,0.0,53.4
149,50,9,33.6,16.67,17,5,1,29.4,2,0.67,74,9,9,23,18.9,58,31.0,0.0,53.4,838,2017-02-18,2017,02,18,,サーラグリーンアリーナ（浜北総合体育館）,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,73,Away,138,34,9,24.6,11.33,4,0,1,0.0,1,0.33,61,0,3,27,11.1,60,33.0,0.0,55.0
139,54,9,38.8,18.00,4,1,0,25.0,5,1.67,76,3,2,29,13.0,64,45.0,0.0,70.3,839,2017-02-18,2017,02,18,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大阪スーペリアーズ,藤原道生,元場貴哉,3,0,3,Win,73,Home,146,47,9,32.2,15.67,9,1,3,11.1,5,1.67,67,2,3,17,8.7,73,42.0,0.0,57.5
146,47,9,32.2,15.67,9,1,3,11.1,5,1.67,67,2,3,17,8.7,73,42.0,0.0,57.5,839,2017-02-18,2017,02,18,,サーラグリーンアリーナ（浜北総合体育館）,大阪スーペリアーズ,ブレス浜松,廣田卓三,平上帆澄,0,3,3,Lose,73,Away,139,54,9,38.8,18.00,4,1,0,25.0,5,1.67,76,3,2,29,13.0,64,45.0,0.0,70.3
91,42,2,46.2,14.00,3,1,1,33.3,10,3.33,74,4,4,26,13.6,51,31.0,0.0,60.8,840,2017-02-19,2017,02,19,,サーラグリーンアリーナ（浜北総合体育館）,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,加藤信也,金子健一郎,3,0,3,Win,64,Home,106,39,8,36.8,13.00,9,2,1,22.2,7,2.33,63,3,11,18,11.3,68,40.0,0.0,58.8
106,39,8,36.8,13.00,9,2,1,22.2,7,2.33,63,3,11,18,11.3,68,40.0,0.0,58.8,840,2017-02-19,2017,02,19,,サーラグリーンアリーナ（浜北総合体育館）,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,小林準,0,3,3,Lose,64,Away,91,42,2,46.2,14.00,3,1,1,33.3,10,3.33,74,4,4,26,13.6,51,31.0,0.0,60.8
179,65,8,36.3,16.25,1,0,0,0.0,6,1.50,103,7,5,36,14.2,78,49.0,0.0,62.8,841,2017-02-19,2017,02,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,99,Home,190,64,15,33.7,16.00,8,3,1,37.5,4,1.00,85,1,7,28,9.2,98,55.0,0.0,56.1
190,64,15,33.7,16.00,8,3,1,37.5,4,1.00,85,1,7,28,9.2,98,55.0,0.0,56.1,841,2017-02-19,2017,02,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,遠藤孔太,1,3,4,Lose,99,Away,179,65,8,36.3,16.25,1,0,0,0.0,6,1.50,103,7,5,36,14.2,78,49.0,0.0,62.8
208,77,12,37.0,15.40,7,3,0,42.9,4,0.80,104,3,12,28,9.2,105,67.0,0.0,63.8,842,2017-02-25,2017,02,25,,西尾市総合体育館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,金子健一郎,2,3,5,Lose,113,Home,202,74,12,36.6,14.80,3,1,0,33.3,4,0.80,109,3,3,36,10.6,91,61.0,0.0,67.0
202,74,12,36.6,14.80,3,1,0,33.3,4,0.80,109,3,3,36,10.6,91,61.0,0.0,67.0,842,2017-02-25,2017,02,25,,西尾市総合体育館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,元場貴哉,3,2,5,Win,113,Away,208,77,12,37.0,15.40,7,3,0,42.9,4,0.80,104,3,12,28,9.2,105,67.0,0.0,63.8
113,33,7,29.2,11.00,6,1,1,16.7,3,1.00,56,0,1,15,6.7,66,37.0,0.0,56.1,843,2017-02-25,2017,02,25,,おおきにアリーナ舞洲,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,66,Home,138,51,10,37.0,17.00,6,2,0,33.3,8,2.67,74,7,6,24,16.2,55,40.0,0.0,72.7
138,51,10,37.0,17.00,6,2,0,33.3,8,2.67,74,7,6,24,16.2,55,40.0,0.0,72.7,843,2017-02-25,2017,02,25,,おおきにアリーナ舞洲,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,66,Away,113,33,7,29.2,11.00,6,1,1,16.7,3,1.00,56,0,1,15,6.7,66,37.0,0.0,56.1
107,46,8,43.0,15.33,3,1,0,33.3,8,2.67,73,6,6,30,18.5,53,34.0,0.0,64.2,844,2017-02-26,2017,02,26,,西尾市総合体育館,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,加藤信也,金子健一郎,3,0,3,Win,63,Home,110,31,7,28.2,10.33,2,0,0,0.0,5,1.67,59,2,5,18,10.3,61,31.0,0.0,50.8
110,31,7,28.2,10.33,2,0,0,0.0,5,1.67,59,2,5,18,10.3,61,31.0,0.0,50.8,844,2017-02-26,2017,02,26,,西尾市総合体育館,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,久保雅,0,3,3,Lose,63,Away,107,46,8,43.0,15.33,3,1,0,33.3,8,2.67,73,6,6,30,18.5,53,34.0,0.0,64.2
147,47,18,32.0,11.75,12,2,1,16.7,4,1.00,83,2,5,20,8.0,79,42.0,0.0,53.2,845,2017-02-26,2017,02,26,,おおきにアリーナ舞洲,大阪スーペリアーズ,プレステージ・インターナショナルアランマーレ,廣田卓三,平上帆澄,1,3,4,Lose,92,Home,160,54,11,33.8,13.50,11,2,4,18.2,5,1.25,98,10,16,30,16.4,78,56.0,0.0,71.8
160,54,11,33.8,13.50,11,2,4,18.2,5,1.25,98,10,16,30,16.4,78,56.0,0.0,71.8,845,2017-02-26,2017,02,26,,おおきにアリーナ舞洲,プレステージ・インターナショナルアランマーレ,大阪スーペリアーズ,北原勉,小林準,3,1,4,Win,92,Away,147,47,18,32.0,11.75,12,2,1,16.7,4,1.00,83,2,5,20,8.0,79,42.0,0.0,53.2
