背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,徳丸 善基,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,大嶋 厚司,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,1,0.33,6,0,2,1,4.2,0,0.0,0.0,-
6,,前田 徹也,3,■,■,■,,,13,5,1,38.5,1.67,0,0,0,-,0,-,8,1,1,1,15.6,15,10.0,0.0,66.7
7,,小西 健太郎,1,,■,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
8,,中村 紘二,2,□,,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,4,0,1,2,12.5,9,5.0,0.0,55.6
9,,沖本 祥雄,1,,□,,,,3,2,0,66.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,6,4.0,0.0,66.7
10,,マイヨ フィリップ,3,■,■,■,,,39,19,6,48.7,6.33,12,5,2,41.7,1,0.33,7,0,1,1,3.6,0,0.0,0.0,-
14,,神田 聖馬,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
18,,舩越 満,2,■,■,,,,5,1,1,20.0,0.50,0,0,0,-,1,0.50,3,0,1,0,0.0,21,19.0,0.0,90.5
21,L,井上 裕介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,11.0,0.0,100.0
22,,増成 一志,2,■,,■,,,0,0,0,-,-,0,0,0,-,0,-,7,0,1,0,0.0,0,0.0,0.0,-
23,,南 克幸,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,2,0.67,10,1,0,3,15.5,2,2.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,73,33,8,45.2,11.00,12,5,2,41.7,5,1.67,52,2,7,9,7.8,64,51.0,0.0,79.7
