背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小川 貴史,4,■,■,■,■,,24,8,3,33.3,2.00,4,0,0,0.0,4,1.00,17,0,2,6,8.8,38,24.0,0.0,63.2
2,,徳丸 善基,4,■,■,■,■,,9,3,0,33.3,0.75,0,0,0,-,1,0.25,10,0,0,4,10.0,0,0.0,0.0,-
3,,森岡 晃太郎,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,L,興梠 龍司,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,7.0,0.0,38.9
7,,小西 健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,中村 紘二,3,■,■,□,,,7,2,1,28.6,0.67,0,0,0,-,0,-,7,0,1,1,3.6,13,9.0,0.0,69.2
9,,沖本 祥雄,2,,,■,■,,8,3,0,37.5,1.50,0,0,0,-,1,0.50,8,1,0,1,15.6,12,8.0,0.0,66.7
10,,マイヨ フィリップ,4,■,■,■,■,,56,27,5,48.2,6.75,21,9,4,42.9,3,0.75,15,1,4,6,16.7,0,0.0,0.0,-
14,,神田 聖馬,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-
15,,古田 博幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,増成 一志,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,18,0,0,11,15.3,0,0.0,0.0,-
23,,南 克幸,4,■,■,■,■,,16,8,1,50.0,2.00,0,0,0,-,3,0.75,11,0,0,6,13.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,120,51,10,42.5,12.75,25,9,4,36.0,12,3.00,90,2,8,36,12.2,81,48.0,0.0,59.3
