背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岸本 一馬,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,8,0,1,2,6.2,18,8.0,0.0,44.4
4,,今井 啓介,1,■,,,,,2,2,0,100.0,2.00,0,0,0,-,1,1.00,2,0,1,0,0.0,0,0.0,0.0,-
6,,小糸 敬夫,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0
7,,岩田 正之,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,22,0,0,3,3.4,0,0.0,0.0,-
8,,川村 慎二,4,,□,□,□,□,1,1,0,100.0,0.25,1,1,0,100.0,0,-,6,0,0,4,16.7,5,3.0,0.0,60.0
10,,牛尾 正和,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,久保 尚志,5,■,■,■,■,■,15,5,2,33.3,1.00,1,0,1,0.0,1,0.20,18,1,3,7,14.2,17,12.0,0.0,70.6
12,,森田 亜貴斗,5,□,■,■,■,■,12,10,1,83.3,2.00,0,0,0,-,2,0.40,10,0,0,1,2.5,0,0.0,0.0,-
13,,枩田 優介,5,■,■,■,■,■,22,15,1,68.2,3.00,0,0,0,-,5,1.00,17,0,0,1,1.5,2,1.0,0.0,50.0
14,,後山 博史,3,□,,,■,■,7,2,0,28.6,0.67,1,0,0,0.0,0,-,4,0,2,0,0.0,10,8.0,0.0,80.0
15,,松永 理生,5,■,■,■,■,■,51,25,4,49.0,5.00,19,8,3,42.1,0,-,17,0,3,4,5.9,1,0.0,0.0,0.0
18,L,谷村 孝,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,21.0,0.0,80.8
チーム合計,チーム合計,チーム合計,5,,,,,,111,60,8,54.1,12.00,22,9,4,40.9,10,2.00,104,1,10,22,6.1,81,55.0,0.0,67.9
