背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,大村 悟,3,■,■,■,,,17,5,3,29.4,1.67,6,1,2,16.7,1,0.33,12,1,3,1,10.4,22,16.0,0.0,72.7
2,,細川 延由,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,浅倉 勇,3,■,■,■,,,17,5,2,29.4,1.67,1,0,0,0.0,0,-,9,1,2,1,13.9,15,14.0,0.0,93.3
6,,高橋 慎治,1,,■,,,,1,0,0,0.0,-,0,0,0,-,0,-,5,1,1,1,21.0,0,0.0,0.0,-
8,L,濱島 哲也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,12.0,0.0,75.0
9,,脇戸 新之助,2,■,,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
11,,松本 慶彦,3,■,■,■,,,6,4,1,66.7,1.33,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
13,,ファイディ ノルディン,3,■,■,■,,,34,15,4,44.1,5.00,10,5,1,50.0,1,0.33,10,1,2,1,10.5,6,1.0,0.0,16.7
18,,金子 隆行,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,2,2,0,40.0,0,0.0,0.0,-
19,,古賀 幸一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,鈴木 健太,3,■,■,■,,,8,3,1,37.5,1.00,0,0,0,-,1,0.33,10,0,0,0,0.0,2,1.0,0.0,50.0
25,,前田 和樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,84,33,11,39.3,11.00,17,6,3,35.3,3,1.00,61,6,10,6,11.6,61,44.0,0.0,72.1
