背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,5,■,■,■,■,■,5,3,0,60.0,0.60,0,0,0,-,4,0.80,10,1,2,1,12.5,0,0.0,0.0,-
2,,町野 仁志,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
3,,深津 旭弘,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,14,0,2,6,10.7,0,0.0,0.0,-
4,,中島 健太,5,■,■,■,■,■,6,4,1,66.7,0.80,0,0,0,-,0,-,11,0,4,4,9.1,2,0.0,0.0,0.0
5,,吉岡 光大,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
7,,越川 優,5,■,■,■,■,■,32,6,2,18.8,1.20,1,0,1,0.0,4,0.80,12,1,2,7,21.2,17,13.0,0.0,76.5
8,L,久原 大輝,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,0.0,33.3
9,,井上 俊輔,2,□,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-
11,,安井 勇誠,2,,,□,,□,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,0,1,12.5,10,5.0,0.0,50.0
14,,八子 大輔,5,■,■,■,■,■,30,14,1,46.7,2.80,6,4,0,66.7,0,-,20,2,4,8,18.0,24,10.0,0.0,41.7
15,L,唐川 大志,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,16.0,0.0,61.5
16,,塚崎 祐平,1,,,□,,,3,0,0,0.0,-,2,0,0,0.0,0,-,1,0,0,1,25.0,0,0.0,0.0,-
18,,ヴィソット レアンドロ,5,■,■,■,■,■,48,20,5,41.7,4.00,22,10,4,45.5,4,0.80,17,1,4,11,20.9,3,1.0,0.0,33.3
20,,筧本 翔昂,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,132,51,9,38.6,10.20,31,14,5,45.2,12,2.40,96,5,18,42,15.3,86,46.0,0.0,53.5
