背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,3,■,■,■,,,4,1,1,25.0,0.33,0,0,0,-,1,0.33,8,0,1,3,9.4,3,3.0,0.0,100.0
2,L,米村 尊,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,9.0,0.0,56.2
3,,松島 真,3,■,■,□,,,3,2,0,66.7,0.67,0,0,0,-,1,0.33,8,0,1,2,6.2,0,0.0,0.0,-
5,,清水 久雄,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,1,0.33,8,1,0,1,15.6,25,16.0,0.0,64.0
6,,岩田 晃祐,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,野口 将秀,3,■,■,■,,,47,19,3,40.4,6.33,19,7,2,36.8,1,0.33,11,0,4,2,4.5,3,1.0,0.0,33.3
8,L,丹下 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,河田 浩忠,3,□,□,■,,,5,1,0,20.0,0.33,0,0,0,-,0,-,5,0,1,2,10.0,2,1.0,0.0,50.0
10,,柿木 秀人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,森 啓汰,3,■,■,■,,,18,3,2,16.7,1.00,0,0,0,-,0,-,11,2,0,2,20.9,10,7.0,0.0,70.0
12,,古牧 佑太,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
13,,田中 佑輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,久堀 雄世,3,■,■,■,,,9,3,0,33.3,1.00,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
15,,山下 博史,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,92,31,6,33.7,10.33,19,7,2,36.8,4,1.33,61,3,9,14,10.3,59,37.0,0.0,62.7
