背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,1,■,,,,,2,1,1,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0
2,L,米村 尊,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,8.0,0.0,47.1
3,,松島 真,3,■,■,□,,,1,0,0,0.0,-,0,0,0,-,0,-,5,0,2,2,10.0,0,0.0,0.0,-
5,,清水 久雄,3,■,■,■,,,10,0,1,0.0,-,0,0,0,-,1,0.33,13,0,0,4,7.7,36,17.0,0.0,47.2
6,,岩田 晃祐,3,□,□,■,,,2,2,0,100.0,0.67,0,0,0,-,0,-,7,0,2,1,3.6,5,3.0,0.0,60.0
7,,野口 将秀,3,■,■,■,,,57,21,3,36.8,7.00,18,7,1,38.9,2,0.67,11,0,3,2,4.5,7,4.0,0.0,57.1
8,,丹下 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,河田 浩忠,3,■,■,■,,,14,7,1,50.0,2.33,3,2,0,66.7,0,-,12,0,1,5,10.4,7,3.0,0.0,42.9
12,,古牧 佑太,2,,■,■,,,8,4,1,50.0,2.00,0,0,0,-,2,1.00,4,0,0,1,6.2,0,0.0,0.0,-
14,,久堀 雄世,3,■,■,■,,,12,2,0,16.7,0.67,0,0,0,-,3,1.00,8,0,0,6,18.8,0,0.0,0.0,-
15,,山下 博史,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,106,37,7,34.9,12.33,21,9,1,42.9,8,2.67,64,0,8,22,8.6,73,35.0,0.0,47.9
