背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 優介,3,□,□,■,,,2,1,0,50.0,0.33,0,0,0,-,1,0.33,5,0,1,1,5.0,0,0.0,0.0,-
2,,早川 紘司,3,■,■,■,,,9,2,2,22.2,0.67,0,0,0,-,0,-,15,1,0,7,18.3,21,11.0,0.0,52.4
6,,大貫 智博,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,1,0.33,9,0,2,0,0.0,0,0.0,0.0,-
7,,新妻 知之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,西片 圭佑,3,■,■,■,,,28,14,1,50.0,4.67,10,4,1,40.0,0,-,9,0,2,4,11.1,1,1.0,0.0,100.0
9,L,大澤 満,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,7.0,0.0,53.8
12,,橋本 淳,3,■,■,□,,,1,0,0,0.0,-,0,0,0,-,3,1.00,4,1,0,0,25.0,0,0.0,0.0,-
13,,小関 和樹,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,12,0,3,5,10.4,1,0.0,0.0,0.0
16,,松本 敬三,3,■,■,■,,,28,5,4,17.9,1.67,3,0,1,0.0,1,0.33,8,0,1,4,12.5,21,12.0,0.0,57.1
チーム合計,チーム合計,チーム合計,3,,,,,,80,27,7,33.8,9.00,13,4,2,30.8,6,2.00,62,2,9,21,11.7,57,31.0,0.0,54.4
