背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,宮村 俊一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,清水 大輔,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,2,0.67,12,1,0,7,22.9,3,1.0,0.0,33.3
4,,福田 健太,3,■,■,■,,,8,2,2,25.0,0.67,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0.0,0.0,-
5,,平林 康裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,松本 幸博,3,■,■,■,,,27,9,4,33.3,3.00,0,0,0,-,2,0.67,9,0,2,1,2.8,30,20.0,0.0,66.7
7,,井上 人哉,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
8,L,石川 俊輔,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,6.0,0.0,60.0
10,,岩知道 呂夫,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,3,2,7.1,0,0.0,0.0,-
11,L,下田 健一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,戸田 昭宏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,中道 元貴,3,■,■,■,,,16,5,1,31.2,1.67,4,1,1,25.0,0,-,11,0,1,3,6.8,12,7.0,0.0,58.3
20,,鈴木 雅史,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,中田 学,3,■,■,■,,,25,13,4,52.0,4.33,7,3,1,42.9,0,-,10,0,2,1,2.5,11,8.0,0.0,72.7
チーム合計,チーム合計,チーム合計,3,,,,,,82,31,11,37.8,10.33,11,4,2,36.4,6,2.00,57,1,8,14,7.9,66,42.0,0.0,63.6
