背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,川波 博次,3,■,■,■,,,16,8,0,50.0,2.67,0,0,0,-,1,0.33,8,0,0,2,6.2,25,14.0,0.0,56.0
3,,田中 紳太,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
4,,倉田 真,3,■,■,■,,,20,5,3,25.0,1.67,2,0,1,0.0,1,0.33,11,0,3,2,4.5,19,12.0,0.0,63.2
6,,辰巳 佳靖,3,■,■,■,,,34,14,4,41.2,4.67,11,7,1,63.6,2,0.67,8,0,3,2,6.2,1,0.0,0.0,0.0
8,,橋満 裕也,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-
9,,淡田 智行,3,□,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
10,,馬場 信介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,平井 銀次,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,13.0,0.0,72.2
14,,齋藤 義人,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
15,,小林 雅也,3,■,■,■,,,6,2,2,33.3,0.67,0,0,0,-,1,0.33,8,1,0,2,16.2,0,0.0,0.0,-
17,,中道 淑人,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0
18,,山下 秀人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,83,32,9,38.6,10.67,13,7,2,53.8,5,1.67,55,1,7,13,7.4,64,40.0,0.0,62.5
