AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
110,40,3,36.4,13.33,1,0,0,0.0,15,5.00,73,8,6,22,16.4,56,22.0,19.0,56.2,806,2017-11-11,2017,11,11,,青山学院大学体育館,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,3,0,3,Win,68,Away,116,38,5,32.8,12.67,3,1,0,33.3,2,0.67,58,2,0,15,9.9,62,24.0,16.0,51.6
225,65,14,28.9,13.00,2,0,0,0.0,3,0.60,107,4,5,34,10.5,97,45.0,28.0,60.8,807,2017-11-12,2017,11,12,,青山学院大学体育館,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,吉川三博,2,3,5,Lose,124,Home,224,75,15,33.5,15.00,6,1,0,16.7,11,2.20,110,4,13,20,5.2,101,39.0,25.0,51.0
224,75,15,33.5,15.00,6,1,0,16.7,11,2.20,110,4,13,20,5.2,101,39.0,25.0,51.0,807,2017-11-12,2017,11,12,,青山学院大学体育館,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,遠藤孔太,3,2,5,Win,124,Away,225,65,14,28.9,13.00,2,0,0,0.0,3,0.60,107,4,5,34,10.5,97,45.0,28.0,60.8
139,45,8,32.4,15.00,0,0,0,-,10,3.33,79,7,4,27,16.1,62,25.0,16.0,53.2,808,2017-11-12,2017,11,12,,青山学院大学体育館,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,0,3,Win,75,Home,148,43,13,29.1,14.33,9,1,2,11.1,3,1.00,65,2,3,19,9.2,74,13.0,28.0,36.5
148,43,13,29.1,14.33,9,1,2,11.1,3,1.00,65,2,3,19,9.2,74,13.0,28.0,36.5,808,2017-11-12,2017,11,12,,青山学院大学体育館,大阪スーペリアーズ,GSS東京サンビームズ,平上帆澄,邵師,0,3,3,Lose,75,Away,139,45,8,32.4,15.00,0,0,0,-,10,3.33,79,7,4,27,16.1,62,25.0,16.0,53.2
129,37,5,28.7,12.33,0,0,0,-,5,1.67,65,8,3,28,21.9,69,33.0,9.0,54.3,827,2018-01-13,2018,01,13,,天童市スポーツセンター,柏エンゼルクロス,群馬銀行グリーンウイングス,岩下忠正,吉川三博,0,3,3,Lose,72,Home,122,50,6,41.0,16.67,0,0,0,-,5,1.67,73,5,2,27,15.4,59,28.0,3.0,50.0
122,50,6,41.0,16.67,0,0,0,-,5,1.67,73,5,2,27,15.4,59,28.0,3.0,50.0,827,2018-01-13,2018,01,13,,天童市スポーツセンター,群馬銀行グリーンウイングス,柏エンゼルクロス,石原昭久,遠藤孔太,3,0,3,Win,72,Away,129,37,5,28.7,12.33,0,0,0,-,5,1.67,65,8,3,28,21.9,69,33.0,9.0,54.3
166,67,9,40.4,16.75,7,2,2,28.6,9,2.25,95,6,7,26,11.3,83,26.0,31.0,50.0,828,2018-01-13,2018,01,13,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,1,4,Win,100,Home,167,54,6,32.3,13.50,2,2,0,100.0,7,1.75,90,6,6,25,11.9,87,21.0,40.0,47.1
167,54,6,32.3,13.50,2,2,0,100.0,7,1.75,90,6,6,25,11.9,87,21.0,40.0,47.1,828,2018-01-13,2018,01,13,,天童市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,山口弥緒,1,3,4,Lose,100,Away,166,67,9,40.4,16.75,7,2,2,28.6,9,2.25,95,6,7,26,11.3,83,26.0,31.0,50.0
236,76,11,32.2,15.20,0,0,0,-,5,1.00,117,5,8,34,9.8,111,29.0,52.0,49.5,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home,224,78,15,34.8,15.60,0,0,0,-,13,2.60,119,2,7,30,6.5,107,24.0,46.0,43.9
224,78,15,34.8,15.60,0,0,0,-,13,2.60,119,2,7,30,6.5,107,24.0,46.0,43.9,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away,236,76,11,32.2,15.20,0,0,0,-,5,1.00,117,5,8,34,9.8,111,29.0,52.0,49.5
200,63,11,31.5,12.60,12,4,1,33.3,11,2.20,108,6,14,30,9.3,102,56.0,6.0,57.8,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home,192,69,12,35.9,13.80,0,0,0,-,10,2.00,111,1,9,47,9.5,91,51.0,10.0,61.5
192,69,12,35.9,13.80,0,0,0,-,10,2.00,111,1,9,47,9.5,91,51.0,10.0,61.5,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away,200,63,11,31.5,12.60,12,4,1,33.3,11,2.20,108,6,14,30,9.3,102,56.0,6.0,57.8
120,42,9,35.0,14.00,3,0,2,0.0,13,4.33,74,4,5,31,14.2,47,27.0,9.0,67.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home,105,27,7,25.7,9.00,5,0,0,0.0,2,0.67,52,1,5,10,4.3,69,21.0,13.0,39.9
105,27,7,25.7,9.00,5,0,0,0.0,2,0.67,52,1,5,10,4.3,69,21.0,13.0,39.9,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away,120,42,9,35.0,14.00,3,0,2,0.0,13,4.33,74,4,5,31,14.2,47,27.0,9.0,67.0
172,61,17,35.5,15.25,2,0,0,0.0,7,1.75,95,4,9,25,8.4,81,29.0,15.0,45.1,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home,167,48,11,28.7,12.00,13,1,1,7.7,7,1.75,91,7,8,36,15.4,86,36.0,25.0,56.4
167,48,11,28.7,12.00,13,1,1,7.7,7,1.75,91,7,8,36,15.4,86,36.0,25.0,56.4,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,1,3,4,Lose,98,Away,172,61,17,35.5,15.25,2,0,0,0.0,7,1.75,95,4,9,25,8.4,81,29.0,15.0,45.1
145,56,8,38.6,18.67,4,1,1,25.0,4,1.33,77,1,8,16,3.9,64,34.0,15.0,64.8,837,2018-02-04,2018,02,04,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,プレステージ・インターナショナルアランマーレ,岩下忠正,吉川三博,3,0,3,Win,75,Home,146,37,12,25.3,12.33,11,2,2,18.2,9,3.00,69,2,5,14,6.2,69,34.0,19.0,63.0
146,37,12,25.3,12.33,11,2,2,18.2,9,3.00,69,2,5,14,6.2,69,34.0,19.0,63.0,837,2018-02-04,2018,02,04,,ヤマト市民体育館前橋（前橋市民体育館）,プレステージ・インターナショナルアランマーレ,柏エンゼルクロス,北原勉,小林準,0,3,3,Lose,75,Away,145,56,8,38.6,18.67,4,1,1,25.0,4,1.33,77,1,8,16,3.9,64,34.0,15.0,64.8
165,56,16,33.9,14.00,0,0,0,-,5,1.25,83,3,6,23,8.7,88,40.0,11.0,51.7,838,2018-02-04,2018,02,04,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,遠藤孔太,1,3,4,Lose,93,Home,153,57,12,37.3,14.25,2,1,1,50.0,7,1.75,95,7,5,35,15.3,75,38.0,13.0,59.3
153,57,12,37.3,14.25,2,1,1,50.0,7,1.75,95,7,5,35,15.3,75,38.0,13.0,59.3,838,2018-02-04,2018,02,04,,ヤマト市民体育館前橋（前橋市民体育館）,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,久保雅,3,1,4,Win,93,Away,165,56,16,33.9,14.00,0,0,0,-,5,1.25,83,3,6,23,8.7,88,40.0,11.0,51.7
