AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
174,60,9,34.5,15.00,4,1,0,25.0,6,1.50,91,2,2,40,12.7,85,44.0,0.0,51.8,606,2015-11-08,2015,11,08,,猫田記念体育館,柏エンゼルクロス,大野石油広島オイラーズ,岩下忠正,飯田功也,1,3,4,Lose,108,Away,198,67,10,33.8,16.75,5,2,2,40.0,9,2.25,90,2,5,41,13.2,89,49.0,0.0,55.1
152,67,7,44.1,16.75,9,1,2,11.1,8,2.00,97,7,9,26,13.3,78,41.0,0.0,52.6,607,2015-11-08,2015,11,08,,人吉スポーツパレス,JTマーヴェラス,仙台ベルフィーユ,吉原知子,丹山禎昭,3,1,4,Win,105,Home,170,56,9,32.9,14.00,5,0,0,0.0,5,1.25,86,3,5,37,14.2,84,55.0,0.0,65.5
170,56,9,32.9,14.00,5,0,0,0.0,5,1.25,86,3,5,37,14.2,84,55.0,0.0,65.5,607,2015-11-08,2015,11,08,,人吉スポーツパレス,仙台ベルフィーユ,JTマーヴェラス,葛和伸元,渡辺将嵩,1,3,4,Lose,105,Away,152,67,7,44.1,16.75,9,1,2,11.1,8,2.00,97,7,9,26,13.3,78,41.0,0.0,52.6
140,46,14,32.9,15.33,0,0,0,-,5,1.67,71,5,4,24,14.6,71,20.0,0.0,28.2,608,2015-11-08,2015,11,08,,人吉スポーツパレス,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,0,3,3,Lose,83,Home,131,42,9,32.1,14.00,3,0,1,0.0,8,2.67,75,5,3,47,21.3,65,38.0,0.0,58.5
131,42,9,32.1,14.00,3,0,1,0.0,8,2.67,75,5,3,47,21.3,65,38.0,0.0,58.5,608,2015-11-08,2015,11,08,,人吉スポーツパレス,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,3,0,3,Win,83,Away,140,46,14,32.9,15.33,0,0,0,-,5,1.67,71,5,4,24,14.6,71,20.0,0.0,28.2
111,44,9,39.6,14.67,7,3,0,42.9,8,2.67,76,5,6,28,14.7,59,31.0,0.0,52.5,609,2015-11-14,2015,11,14,,舞鶴文化公園体育館,JTマーヴェラス,大野石油広島オイラーズ,吉原知子,丹山禎昭,3,0,3,Win,79,Home,120,40,12,33.3,13.33,2,0,1,0.0,5,1.67,64,0,5,28,10.9,69,37.0,0.0,53.6
120,40,12,33.3,13.33,2,0,1,0.0,5,1.67,64,0,5,28,10.9,69,37.0,0.0,53.6,609,2015-11-14,2015,11,14,,舞鶴文化公園体育館,大野石油広島オイラーズ,JTマーヴェラス,豆田憲昭,鈴木輝,0,3,3,Lose,79,Away,111,44,9,39.6,14.67,7,3,0,42.9,8,2.67,76,5,6,28,14.7,59,31.0,0.0,52.5
178,66,10,37.1,16.50,3,0,0,0.0,7,1.75,97,4,6,36,12.6,80,51.0,0.0,63.7,610,2015-11-14,2015,11,14,,舞鶴文化公園体育館,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,高橋昂大,3,1,4,Win,105,Home,195,58,14,29.7,14.50,10,3,2,30.0,7,1.75,87,4,6,28,12.0,91,53.0,0.0,58.2
195,58,14,29.7,14.50,10,3,2,30.0,7,1.75,87,4,6,28,12.0,91,53.0,0.0,58.2,610,2015-11-14,2015,11,14,,舞鶴文化公園体育館,柏エンゼルクロス,JAぎふリオレーナ,岩下忠正,飯田功也,1,3,4,Lose,105,Away,178,66,10,37.1,16.50,3,0,0,0.0,7,1.75,97,4,6,36,12.6,80,51.0,0.0,63.7
144,57,5,39.6,14.25,0,0,0,-,13,3.25,97,3,7,40,12.8,75,52.0,0.0,69.3,611,2015-11-15,2015,11,15,,舞鶴文化公園体育館,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,渡辺将嵩,3,1,4,Win,95,Home,148,51,14,34.5,12.75,0,0,0,-,6,1.50,80,4,3,22,11.4,90,50.0,0.0,55.6
148,51,14,34.5,12.75,0,0,0,-,6,1.50,80,4,3,22,11.4,90,50.0,0.0,55.6,611,2015-11-15,2015,11,15,,舞鶴文化公園体育館,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,1,3,4,Lose,95,Away,144,57,5,39.6,14.25,0,0,0,-,13,3.25,97,3,7,40,12.8,75,52.0,0.0,69.3
160,61,9,38.1,15.25,8,2,0,25.0,12,3.00,99,2,6,30,9.2,71,39.0,0.0,54.9,612,2015-11-15,2015,11,15,,舞鶴文化公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,舟越悠二,3,1,4,Win,102,Home,166,46,14,27.7,11.50,13,2,1,15.4,9,2.25,77,5,4,31,15.8,93,62.0,0.0,66.7
166,46,14,27.7,11.50,13,2,1,15.4,9,2.25,77,5,4,31,15.8,93,62.0,0.0,66.7,612,2015-11-15,2015,11,15,,舞鶴文化公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,,1,3,4,Lose,102,Away,160,61,9,38.1,15.25,8,2,0,25.0,12,3.00,99,2,6,30,9.2,71,39.0,0.0,54.9
224,67,6,29.9,13.40,10,1,0,10.0,16,3.20,102,3,6,39,11.9,102,65.0,0.0,63.7,613,2015-11-21,2015,11,21,,東和薬品RACTABドーム,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,,3,2,5,Win,127,Home,248,77,11,31.0,15.40,2,0,0,0.0,4,0.80,103,4,1,34,11.4,96,55.0,0.0,57.3
248,77,11,31.0,15.40,2,0,0,0.0,4,0.80,103,4,1,34,11.4,96,55.0,0.0,57.3,613,2015-11-21,2015,11,21,,東和薬品RACTABドーム,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,鈴木智大,2,3,5,Lose,127,Away,224,67,6,29.9,13.40,10,1,0,10.0,16,3.20,102,3,6,39,11.9,102,65.0,0.0,63.7
134,52,11,38.8,17.33,10,3,1,30.0,6,2.00,73,1,3,33,12.4,57,39.0,0.0,68.4,614,2015-11-21,2015,11,21,,東和薬品RACTABドーム,JTマーヴェラス,柏エンゼルクロス,吉原知子,丹山禎昭,3,0,3,Win,78,Home,130,39,10,30.0,13.00,3,0,1,0.0,2,0.67,61,2,4,16,9.2,70,36.0,0.0,51.4
130,39,10,30.0,13.00,3,0,1,0.0,2,0.67,61,2,4,16,9.2,70,36.0,0.0,51.4,614,2015-11-21,2015,11,21,,東和薬品RACTABドーム,柏エンゼルクロス,JTマーヴェラス,岩下忠正,飯田功也,0,3,3,Lose,78,Away,134,52,11,38.8,17.33,10,3,1,30.0,6,2.00,73,1,3,33,12.4,57,39.0,0.0,68.4
169,76,7,45.0,15.20,5,1,0,20.0,5,1.00,104,2,10,38,10.9,95,54.0,0.0,56.8,615,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,2,5,Win,113,Home,164,63,10,38.4,12.60,0,0,0,-,8,1.60,102,5,6,37,13.2,93,54.0,0.0,58.1
164,63,10,38.4,12.60,0,0,0,-,8,1.60,102,5,6,37,13.2,93,54.0,0.0,58.1,615,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,渡辺将嵩,2,3,5,Lose,113,Away,169,76,7,45.0,15.20,5,1,0,20.0,5,1.00,104,2,10,38,10.9,95,54.0,0.0,56.8
162,48,14,29.6,9.60,0,0,0,-,9,1.80,84,2,5,35,12.3,100,56.0,0.0,56.0,616,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,2,3,5,Lose,106,Home,142,51,9,35.9,10.20,4,0,1,0.0,27,5.40,110,4,9,43,12.9,79,43.0,0.0,54.4
142,51,9,35.9,10.20,4,0,1,0.0,27,5.40,110,4,9,43,12.9,79,43.0,0.0,54.4,616,2015-11-21,2015,11,21,,美郷町北郷総合交流センター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,2,5,Win,106,Away,162,48,14,29.6,9.60,0,0,0,-,9,1.80,84,2,5,35,12.3,100,56.0,0.0,56.0
133,43,9,32.3,14.33,7,3,1,42.9,12,4.00,74,5,3,32,17.0,61,38.0,0.0,62.3,617,2015-11-22,2015,11,22,,東和薬品RACTABドーム,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,78,Home,135,45,10,33.3,15.00,3,0,0,0.0,2,0.67,64,2,3,21,10.7,68,34.0,0.0,50.0
135,45,10,33.3,15.00,3,0,0,0.0,2,0.67,64,2,3,21,10.7,68,34.0,0.0,50.0,617,2015-11-22,2015,11,22,,東和薬品RACTABドーム,柏エンゼルクロス,KUROBEアクアフェアリーズ,岩下忠正,飯田功也,0,3,3,Lose,78,Away,133,43,9,32.3,14.33,7,3,1,42.9,12,4.00,74,5,3,32,17.0,61,38.0,0.0,62.3
112,45,5,40.2,15.00,5,1,0,20.0,13,4.33,74,5,9,21,12.8,55,28.0,0.0,50.9,618,2015-11-22,2015,11,22,,東和薬品RACTABドーム,JTマーヴェラス,JAぎふリオレーナ,吉原知子,丹山禎昭,3,0,3,Win,74,Home,118,38,4,32.2,12.67,0,0,0,-,1,0.33,59,2,4,25,13.3,64,39.0,0.0,60.9
118,38,4,32.2,12.67,0,0,0,-,1,0.33,59,2,4,25,13.3,64,39.0,0.0,60.9,618,2015-11-22,2015,11,22,,東和薬品RACTABドーム,JAぎふリオレーナ,JTマーヴェラス,椿本真恵,鈴木智大,0,3,3,Lose,74,Away,112,45,5,40.2,15.00,5,1,0,20.0,13,4.33,74,5,9,21,12.8,55,28.0,0.0,50.9
108,47,3,43.5,15.67,7,1,0,14.3,13,4.33,74,0,5,23,7.8,52,27.0,0.0,51.9,619,2015-11-22,2015,11,22,,高千穂町武道館,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,金子健太郎,3,0,3,Win,74,Home,122,38,6,31.1,12.67,3,0,0,0.0,4,1.33,57,3,4,25,15.5,69,46.0,0.0,66.7
122,38,6,31.1,12.67,3,0,0,0.0,4,1.33,57,3,4,25,15.5,69,46.0,0.0,66.7,619,2015-11-22,2015,11,22,,高千穂町武道館,仙台ベルフィーユ,PFUブルーキャッツ,葛和伸元,渡辺将嵩,0,3,3,Lose,74,Away,108,47,3,43.5,15.67,7,1,0,14.3,13,4.33,74,0,5,23,7.8,52,27.0,0.0,51.9
175,57,8,32.6,14.25,0,0,0,-,9,2.25,87,1,3,33,10.4,94,57.0,0.0,60.6,620,2015-11-22,2015,11,22,,高千穂町武道館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,,1,3,4,Lose,106,Home,196,74,11,37.8,18.50,3,0,0,0.0,10,2.50,98,1,4,38,10.5,84,51.0,0.0,60.7
196,74,11,37.8,18.50,3,0,0,0.0,10,2.50,98,1,4,38,10.5,84,51.0,0.0,60.7,620,2015-11-22,2015,11,22,,高千穂町武道館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,鈴木輝,3,1,4,Win,106,Away,175,57,8,32.6,14.25,0,0,0,-,9,2.25,87,1,3,33,10.4,94,57.0,0.0,60.6
171,72,11,42.1,14.40,0,0,0,-,9,1.80,104,3,4,29,9.5,86,59.0,0.0,68.6,621,2015-11-28,2015,11,28,,柏市中央体育館,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,鈴木智大,3,2,5,Win,113,Home,182,69,6,37.9,13.80,1,1,0,100.0,4,0.80,97,1,11,26,7.5,99,68.0,0.0,68.7
182,69,6,37.9,13.80,1,1,0,100.0,4,0.80,97,1,11,26,7.5,99,68.0,0.0,68.7,621,2015-11-28,2015,11,28,,柏市中央体育館,仙台ベルフィーユ,JAぎふリオレーナ,葛和伸元,渡辺将嵩,2,3,5,Lose,113,Away,171,72,11,42.1,14.40,0,0,0,-,9,1.80,104,3,4,29,9.5,86,59.0,0.0,68.6
210,63,16,30.0,15.75,2,0,0,0.0,5,1.25,87,6,5,27,13.7,87,56.0,0.0,64.4,622,2015-11-28,2015,11,28,,柏市中央体育館,柏エンゼルクロス,フォレストリーヴズ熊本,岩下忠正,飯田功也,1,3,4,Lose,104,Home,185,54,8,29.2,13.50,0,0,0,-,11,2.75,90,2,3,31,10.4,80,53.0,0.0,66.2
185,54,8,29.2,13.50,0,0,0,-,11,2.75,90,2,3,31,10.4,80,53.0,0.0,66.2,622,2015-11-28,2015,11,28,,柏市中央体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,,3,1,4,Win,104,Away,210,63,16,30.0,15.75,2,0,0,0.0,5,1.25,87,6,5,27,13.7,87,56.0,0.0,64.4
135,53,6,39.3,17.67,10,2,0,20.0,6,2.00,74,3,6,29,13.3,57,39.0,0.0,68.4,623,2015-11-28,2015,11,28,,滑川市総合体育センター,JTマーヴェラス,PFUブルーキャッツ,吉原知子,丹山禎昭,3,0,3,Win,79,Home,122,34,5,27.9,11.33,8,3,1,37.5,8,2.67,62,2,5,18,9.8,67,38.0,0.0,56.7
122,34,5,27.9,11.33,8,3,1,37.5,8,2.67,62,2,5,18,9.8,67,38.0,0.0,56.7,623,2015-11-28,2015,11,28,,滑川市総合体育センター,PFUブルーキャッツ,JTマーヴェラス,寺廻太,金子健太郎,0,3,3,Lose,79,Away,135,53,6,39.3,17.67,10,2,0,20.0,6,2.00,74,3,6,29,13.3,57,39.0,0.0,68.4
130,50,4,38.5,16.67,11,3,1,27.3,9,3.00,74,3,2,26,12.0,54,39.0,0.0,72.2,624,2015-11-28,2015,11,28,,滑川市総合体育センター,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,,3,0,3,Win,77,Home,145,40,8,27.6,13.33,7,2,2,28.6,5,1.67,57,1,3,14,7.5,72,43.0,0.0,59.7
145,40,8,27.6,13.33,7,2,2,28.6,5,1.67,57,1,3,14,7.5,72,43.0,0.0,59.7,624,2015-11-28,2015,11,28,,滑川市総合体育センター,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,鈴木輝,0,3,3,Lose,77,Away,130,50,4,38.5,16.67,11,3,1,27.3,9,3.00,74,3,2,26,12.0,54,39.0,0.0,72.2
190,76,9,40.0,15.20,6,0,1,0.0,8,1.60,104,5,4,36,12.5,82,52.0,0.0,63.4,625,2015-11-29,2015,11,29,,柏市中央体育館,JAぎふリオレーナ,フォレストリーヴズ熊本,椿本真恵,鈴木智大,3,2,5,Win,106,Home,198,58,9,29.3,11.60,0,0,0,-,8,1.60,86,2,4,30,10.6,100,64.0,0.0,64.0
198,58,9,29.3,11.60,0,0,0,-,8,1.60,86,2,4,30,10.6,100,64.0,0.0,64.0,625,2015-11-29,2015,11,29,,柏市中央体育館,フォレストリーヴズ熊本,JAぎふリオレーナ,中島裕二,,2,3,5,Lose,106,Away,190,76,9,40.0,15.20,6,0,1,0.0,8,1.60,104,5,4,36,12.5,82,52.0,0.0,63.4
143,49,7,34.3,16.33,0,0,0,-,6,2.00,71,2,5,14,7.2,69,55.0,0.0,79.7,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home,129,50,3,38.8,16.67,2,0,0,0.0,8,2.67,75,5,4,14,10.5,66,52.0,0.0,78.8
129,50,3,38.8,16.67,2,0,0,0.0,8,2.67,75,5,4,14,10.5,66,52.0,0.0,78.8,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away,143,49,7,34.3,16.33,0,0,0,-,6,2.00,71,2,5,14,7.2,69,55.0,0.0,79.7
77,33,4,42.9,11.00,4,1,0,25.0,14,4.67,73,5,5,26,14.7,33,24.0,0.0,72.7,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home,107,22,14,20.6,7.33,3,1,1,33.3,6,2.00,39,0,6,9,5.8,67,37.0,0.0,55.2
107,22,14,20.6,7.33,3,1,1,33.3,6,2.00,39,0,6,9,5.8,67,37.0,0.0,55.2,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away,77,33,4,42.9,11.00,4,1,0,25.0,14,4.67,73,5,5,26,14.7,33,24.0,0.0,72.7
128,30,7,23.4,10.00,12,1,1,8.3,8,2.67,55,0,6,23,10.5,68,42.0,0.0,61.8,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home,128,42,7,32.8,14.00,12,4,0,33.3,9,3.00,73,5,4,25,14.3,49,26.0,0.0,53.1
128,42,7,32.8,14.00,12,4,0,33.3,9,3.00,73,5,4,25,14.3,49,26.0,0.0,53.1,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away,128,30,7,23.4,10.00,12,1,1,8.3,8,2.67,55,0,6,23,10.5,68,42.0,0.0,61.8
124,44,3,35.5,14.67,7,1,0,14.3,14,4.67,74,2,6,23,9.9,52,32.0,0.0,61.5,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home,153,42,10,27.5,14.00,0,0,0,-,1,0.33,54,0,2,20,9.3,68,45.0,0.0,66.2
153,42,10,27.5,14.00,0,0,0,-,1,0.33,54,0,2,20,9.3,68,45.0,0.0,66.2,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away,124,44,3,35.5,14.67,7,1,0,14.3,14,4.67,74,2,6,23,9.9,52,32.0,0.0,61.5
135,54,6,40.0,18.00,1,0,0,0.0,5,1.67,74,3,3,33,14.4,46,27.0,0.0,58.7,630,2015-12-05,2015,12,05,,富谷スポーツセンター,仙台ベルフィーユ,KUROBEアクアフェアリーズ,葛和伸元,渡辺将嵩,3,0,3,Win,75,Home,121,39,4,32.2,13.00,10,2,0,20.0,3,1.00,53,1,6,19,10.8,71,38.0,0.0,53.5
121,39,4,32.2,13.00,10,2,0,20.0,3,1.00,53,1,6,19,10.8,71,38.0,0.0,53.5,630,2015-12-05,2015,12,05,,富谷スポーツセンター,KUROBEアクアフェアリーズ,仙台ベルフィーユ,米山弘,,0,3,3,Lose,75,Away,135,54,6,40.0,18.00,1,0,0,0.0,5,1.67,74,3,3,33,14.4,46,27.0,0.0,58.7
122,47,7,38.5,15.67,7,0,1,0.0,15,5.00,75,2,7,34,13.5,59,39.0,0.0,66.1,631,2015-12-05,2015,12,05,,猫田記念体育館,JTマーヴェラス,柏エンゼルクロス,吉原知子,丹山禎昭,3,0,3,Win,74,Home,125,37,8,29.6,12.33,2,1,1,50.0,8,2.67,63,0,4,20,7.9,68,34.0,0.0,50.0
125,37,8,29.6,12.33,2,1,1,50.0,8,2.67,63,0,4,20,7.9,68,34.0,0.0,50.0,631,2015-12-05,2015,12,05,,猫田記念体育館,柏エンゼルクロス,JTマーヴェラス,岩下忠正,飯田功也,0,3,3,Lose,74,Away,122,47,7,38.5,15.67,7,0,1,0.0,15,5.00,75,2,7,34,13.5,59,39.0,0.0,66.1
141,27,15,19.1,9.00,7,0,1,0.0,11,3.67,54,1,4,14,8.0,68,36.0,0.0,52.9,632,2015-12-05,2015,12,05,,猫田記念体育館,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,0,3,3,Lose,75,Home,137,43,4,31.4,14.33,1,0,0,0.0,7,2.33,74,2,4,32,13.5,50,36.0,0.0,72.0
137,43,4,31.4,14.33,1,0,0,0.0,7,2.33,74,2,4,32,13.5,50,36.0,0.0,72.0,632,2015-12-05,2015,12,05,,猫田記念体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,0,3,Win,75,Away,141,27,15,19.1,9.00,7,0,1,0.0,11,3.67,54,1,4,14,8.0,68,36.0,0.0,52.9
205,67,12,32.7,13.40,6,0,1,0.0,18,3.60,104,2,3,42,11.6,95,65.0,0.0,68.4,633,2015-12-06,2015,12,06,,富谷スポーツセンター,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,,2,3,5,Lose,118,Home,235,79,11,33.6,15.80,0,0,0,-,2,0.40,100,4,3,30,11.1,101,59.0,0.0,58.4
235,79,11,33.6,15.80,0,0,0,-,2,0.40,100,4,3,30,11.1,101,59.0,0.0,58.4,633,2015-12-06,2015,12,06,,富谷スポーツセンター,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,3,2,5,Win,118,Away,205,67,12,32.7,13.40,6,0,1,0.0,18,3.60,104,2,3,42,11.6,95,65.0,0.0,68.4
200,65,6,32.5,16.25,0,0,0,-,5,1.25,88,1,3,41,12.6,95,54.0,0.0,56.8,634,2015-12-06,2015,12,06,,富谷スポーツセンター,仙台ベルフィーユ,PFUブルーキャッツ,葛和伸元,渡辺将嵩,1,3,4,Lose,109,Home,171,72,9,42.1,18.00,6,4,0,66.7,15,3.75,100,1,4,41,11.2,85,44.0,0.0,51.8
171,72,9,42.1,18.00,6,4,0,66.7,15,3.75,100,1,4,41,11.2,85,44.0,0.0,51.8,634,2015-12-06,2015,12,06,,富谷スポーツセンター,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,金子健太郎,3,1,4,Win,109,Away,200,65,6,32.5,16.25,0,0,0,-,5,1.25,88,1,3,41,12.6,95,54.0,0.0,56.8
128,51,3,39.8,17.00,12,3,0,25.0,15,5.00,74,3,5,34,14.7,54,29.0,0.0,53.7,635,2015-12-06,2015,12,06,,猫田記念体育館,JTマーヴェラス,JAぎふリオレーナ,吉原知子,丹山禎昭,3,0,3,Win,74,Home,124,40,2,32.3,13.33,2,1,1,50.0,5,1.67,56,1,2,25,12.6,69,35.0,0.0,50.7
124,40,2,32.3,13.33,2,1,1,50.0,5,1.67,56,1,2,25,12.6,69,35.0,0.0,50.7,635,2015-12-06,2015,12,06,,猫田記念体育館,JAぎふリオレーナ,JTマーヴェラス,椿本真恵,鈴木智大,0,3,3,Lose,74,Away,128,51,3,39.8,17.00,12,3,0,25.0,15,5.00,74,3,5,34,14.7,54,29.0,0.0,53.7
