背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井上 優人,3,■,■,,□,,8,3,1,37.5,1.00,0,0,0,-,2,0.67,6,0,2,1,4.2,1,1.0,0.0,100.0
2,,白川 佑樹,2,,,■,■,,17,8,2,47.1,4.00,2,1,0,50.0,0,-,9,1,4,2,16.7,0,0.0,0.0,-
3,,原田 将志,2,■,■,,,,25,7,3,28.0,3.50,11,2,1,18.2,2,1.00,4,0,2,1,6.2,0,0.0,0.0,-
4,,笠島 彰悟,3,,□,■,■,,7,1,2,14.3,0.33,0,0,0,-,1,0.33,8,1,0,5,25.6,0,0.0,0.0,-
5,,半田 剛史,4,■,■,■,■,,19,8,1,42.1,2.00,2,0,0,0.0,1,0.25,13,1,2,7,19.6,5,3.0,0.0,60.0
6,,井上 周二,4,■,■,■,■,,38,17,1,44.7,4.25,2,0,0,0.0,0,-,16,0,1,3,4.7,29,22.0,0.0,75.9
7,,橋丘 矩宗,4,■,■,■,■,,11,5,1,45.5,1.25,0,0,0,-,0,-,8,2,0,2,28.7,1,1.0,0.0,100.0
8,,織田 康宏,2,,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
9,,竹永 大樹,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
12,L,栗栖 徹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,L,木原 恵一,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,49,37.0,0.0,75.5
19,,浦田 哲平,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-
21,,中村 成輔,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,0,-,14,0,0,5,8.9,1,1.0,0.0,100.0
23,,北山 宏樹,3,□,□,□,,,2,2,0,100.0,0.67,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,131,52,11,39.7,13.00,17,3,1,17.6,6,1.50,84,5,12,27,13.3,87,65.0,0.0,74.7
