背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,清水 大輔,1,,,■,,,6,1,1,16.7,1.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
4,,福田 健太,3,■,■,■,,,9,6,1,66.7,2.00,1,0,1,0.0,5,1.67,16,1,1,4,12.5,0,0.0,0.0,-
5,,平林 康裕,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,松本 幸博,3,■,■,■,,,24,9,1,37.5,3.00,0,0,0,-,1,0.33,11,1,0,1,11.4,26,21.0,0.0,80.8
7,,井上 人哉,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
8,L,石川 俊輔,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,7.0,0.0,100.0
10,,岩知道 呂夫,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,1,0.33,9,0,1,4,11.1,1,0.0,0.0,0.0
11,,下田 健一,2,□,■,,,,9,2,2,22.2,1.00,4,0,2,0.0,0,-,6,0,2,2,8.3,0,0.0,0.0,-
14,,中道 元貴,3,■,■,■,,,27,14,2,51.9,4.67,1,0,0,0.0,3,1.00,12,0,4,3,6.2,22,15.0,0.0,68.2
20,,鈴木 雅史,2,■,■,,,,7,2,0,28.6,1.00,0,0,0,-,2,1.00,5,0,0,0,0.0,0,0.0,0.0,-
24,,中田 学,2,,□,■,,,14,7,3,50.0,3.50,6,3,2,50.0,1,0.50,5,0,1,2,10.0,0,0.0,0.0,-
25,,金丸 将大,1,■,,,,,8,1,2,12.5,1.00,3,0,1,0.0,0,-,3,0,1,1,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,106,42,12,39.6,14.00,15,3,6,20.0,13,4.33,73,2,10,20,9.6,56,43.0,0.0,76.8
