背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,太田 有紀,3,■,■,■,,,25,8,3,32.0,2.67,3,3,0,100.0,2,0.67,7,0,2,2,7.1,36,22.0,0.0,61.1
3,,石田 裕矢,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0.0,0.0,-
4,,渡邉 敬太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,川北 陽介,3,■,■,■,,,8,2,0,25.0,0.67,0,0,0,-,0,-,10,0,0,4,10.0,0,0.0,0.0,-
7,,岩谷 徹也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,山本 一総,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,岩佐 隆太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,甲斐 啓祐,3,■,■,■,,,26,8,3,30.8,2.67,11,4,2,36.4,0,-,7,0,2,3,10.7,0,0.0,0.0,-
11,,篠田 竜司,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,10,0,2,3,7.5,0,0.0,0.0,-
12,,大隈 慎也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,上道 映人,3,■,■,■,,,16,2,3,12.5,0.67,4,0,0,0.0,0,-,8,0,3,1,3.1,5,2.0,0.0,40.0
15,L,木村 友宣,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,0.0,61.1
チーム合計,チーム合計,チーム合計,3,,,,,,81,24,9,29.6,8.00,18,7,2,38.9,4,1.33,48,0,9,15,7.8,59,35.0,0.0,59.3
