背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,原 まなみ,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,5,13.9,0,0.0,0.0,-
2,,平川 里菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,矢口 紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,L,寺田 遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,松村 美穂,2,□,,□,,,3,2,0,66.7,1.00,0,0,0,-,0,-,1,0,0,1,25.0,3,0.0,1.0,16.7
7,,山本 紗良,4,■,■,■,■,,39,11,3,28.2,2.75,1,0,1,0.0,2,0.50,12,0,2,4,4.2,1,1.0,0.0,100.0
8,,坂根 朱里,4,■,■,■,■,,58,19,4,32.8,4.75,12,5,1,41.7,1,0.25,20,0,4,10,7.5,2,1.0,0.0,50.0
9,,張 歓歓,4,■,■,■,■,,30,7,3,23.3,1.75,1,0,0,0.0,2,0.50,18,3,0,7,26.4,13,2.0,2.0,23.1
10,,林 仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,原田 茉由,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,0,-,20,1,2,5,8.8,33,10.0,11.0,47.0
14,L,須田 美南,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,5.0,9.0,30.6
15,,不破 沙耶佳,4,■,■,■,■,,25,9,3,36.0,2.25,0,0,0,-,1,0.25,13,1,2,3,9.6,1,0.0,0.0,0.0
17,,南 涼音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,175,54,14,30.9,13.50,14,5,2,35.7,6,1.50,93,5,10,35,12.1,84,19.0,23.0,36.3
