背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,L,須崎 杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,磯野 明日香,4,■,■,■,■,,35,10,5,28.6,2.50,0,0,0,-,0,-,12,2,4,2,12.5,0,0.0,0.0,-
3,,鈴木 日葵,4,■,■,■,■,,21,12,1,57.1,3.00,0,0,0,-,3,0.75,13,3,2,8,34.6,0,0.0,0.0,-
4,,小林 愛里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,田中 瑠奈,2,□,■,,,,31,9,5,29.0,4.50,0,0,0,-,0,-,1,0,1,0,-25.0,10,1.0,6.0,40.0
6,,栗田 楓,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,0,-,17,0,0,10,14.7,0,0.0,0.0,-
7,,寺坂 茜,4,■,■,■,■,,21,8,1,38.1,2.00,0,0,0,-,2,0.50,10,1,0,3,17.5,1,0.0,0.0,0.0
8,L,谷内 真美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,5.0,1.0,61.1
9,,丸山 佳穂,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
10,,柿沼 杏奈,4,■,■,■,■,,28,9,3,32.1,2.25,1,0,0,0.0,2,0.50,23,4,0,11,29.3,31,15.0,10.0,64.5
11,,三好 紗弥香,4,■,□,■,■,,25,7,2,28.0,1.75,0,0,0,-,0,-,15,1,2,4,10.0,20,8.0,6.0,55.0
12,,土屋 智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,愛宕 諒子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,戸澤 舞,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,164,57,17,34.8,14.25,1,0,0,0.0,7,1.75,92,11,9,38,19.8,71,29.0,23.0,57.0
