背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,山口 舞,4,■,■,■,■,,33,5,3,15.2,1.25,0,0,0,-,1,0.25,17,0,0,9,13.2,16,8.0,0.0,50.0
3,,米村 信子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,3,0.0,0.0,0.0
4,,野村 まり,3,■,■,■,,,8,3,1,37.5,1.00,0,0,0,-,4,1.33,14,0,0,5,8.9,0,0.0,0.0,-
7,,神田 千絵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,石原 美穂,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,岡野 弘子,3,■,■,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,6,1,1,1,17.5,0,0.0,0.0,-
16,,河野 志保,4,□,□,□,■,,12,5,0,41.7,1.25,0,0,0,-,2,0.50,4,0,1,2,12.5,4,0.0,0.0,0.0
18,L,金森 純子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,6.0,0.0,33.3
21,,森 和代,4,■,■,■,■,,49,17,3,34.7,4.25,0,0,0,-,1,0.25,10,0,1,5,12.5,15,4.0,0.0,26.7
25,,川井 梅香,4,■,■,■,■,,48,14,0,29.2,3.50,0,0,0,-,3,0.75,16,0,1,7,10.9,14,6.0,0.0,42.9
33,,若浦 貴子,4,■,■,■,■,,45,13,1,28.9,3.25,0,0,0,-,1,0.25,14,0,0,2,3.6,10,4.0,0.0,40.0
41,,小菅 真弓,4,□,□,■,■,,2,1,0,50.0,0.25,0,0,0,-,4,1.00,13,0,0,7,13.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,198,59,8,29.8,14.75,0,0,0,-,16,4.00,96,1,4,38,10.7,80,28.0,0.0,35.0
