背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,眞 恵子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,温水 麻子,1,,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
4,,草深 暢子,2,,□,,□,,13,3,1,23.1,1.50,0,0,0,-,0,-,4,0,0,0,0.0,5,4.0,0.0,80.0
5,,西村 光代,1,,□,,,,3,2,0,66.7,2.00,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0.0,0.0,-
6,,横山 雅美,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,1,0.25,10,1,0,2,13.0,0,0.0,0.0,-
7,,上田 かおり,4,■,■,■,■,,20,6,0,30.0,1.50,0,0,0,-,1,0.25,8,1,1,1,13.1,0,0.0,0.0,-
8,,井上 香織,4,■,■,■,■,,21,8,2,38.1,2.00,0,0,0,-,2,0.50,6,0,0,1,4.2,1,1.0,0.0,100.0
9,L,櫻井 由香,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,14.0,0.0,100.0
11,,渡部 有香,4,■,■,■,■,,42,10,2,23.8,2.50,13,1,0,7.7,0,-,14,0,1,2,3.6,1,1.0,0.0,100.0
14,,岡野 知子,4,■,■,■,■,,26,9,3,34.6,2.25,1,1,0,100.0,1,0.25,14,1,0,1,7.5,30,19.0,0.0,63.3
15,,古舘 歩,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,10,6.0,0.0,60.0
18,,細田 絵理,4,■,■,■,■,,32,11,2,34.4,2.75,0,0,0,-,0,-,14,1,1,1,7.5,26,16.0,0.0,61.5
チーム合計,チーム合計,チーム合計,4,,,,,,162,51,10,31.5,12.75,14,2,0,14.3,6,1.50,78,4,3,8,6.7,87,61.0,0.0,70.1
