背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,温水 麻子,2,,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-
4,,草深 暢子,3,□,■,■,,,34,12,1,35.3,4.00,0,0,0,-,2,0.67,7,0,2,1,3.6,14,9.0,0.0,64.3
5,,西村 光代,3,□,■,■,,,23,14,0,60.9,4.67,0,0,0,-,0,-,7,1,0,1,15.0,1,0.0,0.0,0.0
6,,横山 雅美,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
7,,上田 かおり,3,■,■,■,,,13,4,0,30.8,1.33,0,0,0,-,0,-,6,0,1,0,0.0,0,0.0,0.0,-
8,,井上 香織,2,■,,□,,,5,0,1,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
9,L,櫻井 由香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,20.0,0.0,83.3
10,,三浦 聖子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,5,2.0,0.0,40.0
11,,渡部 有香,3,■,■,■,,,26,6,4,23.1,2.00,2,0,1,0.0,0,-,14,1,1,3,12.5,0,0.0,0.0,-
14,,岡野 知子,3,■,■,■,,,35,14,2,40.0,4.67,1,0,0,0.0,0,-,15,0,0,3,5.0,15,10.0,0.0,66.7
15,,古舘 歩,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,1,3.6,4,4.0,0.0,100.0
18,,細田 絵理,1,■,,,,,7,2,1,28.6,2.00,0,0,0,-,0,-,1,0,0,1,25.0,6,5.0,0.0,83.3
チーム合計,チーム合計,チーム合計,3,,,,,,145,52,9,35.9,17.33,3,0,1,0.0,2,0.67,70,2,4,12,6.9,69,50.0,0.0,72.5
