背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 千絵,5,■,■,■,■,■,51,16,3,31.4,3.20,2,0,0,0.0,0,-,22,2,2,6,14.1,19,14.0,0.0,73.7
2,,橋口 かおり,1,,,□,,,4,1,0,25.0,1.00,1,0,0,0.0,0,-,1,0,0,1,25.0,0,0.0,0.0,-
5,,狩野 美雪,5,■,■,■,■,■,48,18,3,37.5,3.60,1,0,0,0.0,0,-,24,4,0,10,24.6,25,18.0,0.0,72.0
6,,角田 真由美,5,□,■,■,□,■,12,3,0,25.0,0.60,1,0,0,0.0,1,0.20,10,0,0,1,2.5,1,0.0,0.0,0.0
7,L,田中 弓貴,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,34,23.0,0.0,67.6
8,,船崎 恵視,4,■,■,■,■,,3,0,0,0.0,-,1,0,0,0.0,0,-,8,0,0,3,9.4,0,0.0,0.0,-
9,,田口 恵,5,■,■,■,■,■,38,13,2,34.2,2.60,1,0,0,0.0,7,1.40,8,1,3,0,10.0,6,2.0,0.0,33.3
10,,辻 知恵,2,,,,□,■,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
11,,高木 智絵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,田辺 友紀,4,■,□,□,■,,4,1,0,25.0,0.25,0,0,0,-,0,-,7,0,1,3,10.7,0,0.0,0.0,-
14,,井西 彩乃,3,□,,□,□,,6,1,0,16.7,0.33,0,0,0,-,0,-,5,1,2,1,21.0,0,0.0,0.0,-
15,,西村 佳名子,5,■,■,■,■,■,37,11,1,29.7,2.20,0,0,0,-,3,0.60,13,0,3,2,3.8,8,6.0,0.0,75.0
チーム合計,チーム合計,チーム合計,5,,,,,,204,64,9,31.4,12.80,7,0,0,0.0,11,2.20,99,8,11,27,13.5,93,63.0,0.0,67.7
