背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,温水 麻子,3,□,□,□,,,2,2,0,100.0,0.67,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
4,,草深 暢子,4,□,□,■,■,,21,8,2,38.1,2.00,0,0,0,-,0,-,17,1,1,5,12.1,11,10.0,0.0,90.9
5,,西村 光代,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
6,,横山 雅美,4,■,■,■,■,,6,4,0,66.7,1.00,0,0,0,-,1,0.25,14,0,1,2,3.6,0,0.0,0.0,-
7,,上田 かおり,4,■,■,■,■,,15,5,0,33.3,1.25,0,0,0,-,2,0.50,12,0,2,3,6.2,0,0.0,0.0,-
8,,井上 香織,4,■,■,■,■,,14,8,1,57.1,2.00,0,0,0,-,2,0.50,7,0,0,1,3.6,0,0.0,0.0,-
9,L,櫻井 由香,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,10.0,0.0,100.0
11,,渡部 有香,4,■,■,■,■,,32,18,1,56.2,4.50,5,3,1,60.0,3,0.75,14,2,1,6,23.6,1,1.0,0.0,100.0
14,,岡野 知子,4,■,■,■,■,,30,15,0,50.0,3.75,0,0,0,-,1,0.25,17,1,1,5,12.1,37,24.0,0.0,64.9
15,,古舘 歩,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,6,2.0,0.0,33.3
17,,石田 さやか,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
18,,細田 絵理,3,■,■,,□,,15,4,1,26.7,1.33,0,0,0,-,1,0.33,7,0,0,3,10.7,9,6.0,0.0,66.7
チーム合計,チーム合計,チーム合計,4,,,,,,136,64,5,47.1,16.00,5,3,1,60.0,10,2.50,95,4,7,28,10.9,74,53.0,0.0,71.6
