背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,盛重 龍,3,■,■,■,,,14,5,1,35.7,1.67,1,1,0,100.0,0,-,15,0,1,1,1.7,30,19.0,0.0,63.3
2,,深津 貴之,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
3,,重村 健太,2,■,,□,,,0,0,0,-,-,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0.0,0.0,-
4,,内山 正平,2,,■,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
6,,近 裕崇,3,■,■,■,,,4,2,1,50.0,0.67,0,0,0,-,1,0.33,10,1,2,2,13.0,2,1.0,0.0,50.0
7,L,古賀 幸一郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,6.0,0.0,85.7
8,,レオナルド メロ,3,■,■,■,,,34,18,1,52.9,6.00,13,9,0,69.2,0,-,16,1,5,3,10.9,0,0.0,0.0,-
9,,白岩 直也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,井上 崇昭,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,森 佑之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,高松 卓矢,3,■,■,■,,,29,14,3,48.3,4.67,7,4,2,57.1,0,-,8,0,2,1,3.1,20,11.0,0.0,55.0
13,,岡本 秀明,1,□,,,,,1,1,0,100.0,1.00,1,1,0,100.0,0,-,0,0,0,0,-,3,1.0,0.0,33.3
14,,幡司 一貴,3,■,■,■,,,5,0,0,0.0,-,0,0,0,-,1,0.33,7,0,0,2,7.1,2,2.0,0.0,100.0
16,,加藤 伊織,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,87,40,6,46.0,13.33,22,15,2,68.2,3,1.00,67,2,10,11,6.8,64,40.0,0.0,62.5
