背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,富松 崇彰,3,■,■,■,,,9,5,2,55.6,1.67,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-
2,L,田辺 修,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,26.0,0.0,83.9
4,,近藤 茂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,米山 裕太,3,■,■,■,,,21,9,2,42.9,3.00,7,2,0,28.6,1,0.33,13,3,1,4,27.7,12,7.0,0.0,58.3
7,,相澤 寿,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,4,1.33,11,0,0,3,6.8,1,1.0,0.0,100.0
9,,阿部 裕太,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,13,0,2,6,11.5,0,0.0,0.0,-
10,,越谷 章,3,■,■,■,,,23,10,0,43.5,3.33,0,0,0,-,0,-,10,0,2,3,7.5,12,10.0,0.0,83.3
12,,ボヨビッチ デヤン,3,■,■,■,,,28,17,5,60.7,5.67,14,6,4,42.9,1,0.33,15,1,2,4,13.3,0,0.0,0.0,-
14,,今田 祐介,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
15,L,勝野 裕士,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,角田 辰徳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,篠田 歩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,鈴木 悠二,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
20,,大木 貴之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,88,44,9,50.0,14.67,21,8,4,38.1,8,2.67,74,4,8,22,12.3,56,44.0,0.0,78.6
