背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,福田 誉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
5,,上場 雄也,3,■,■,■,,,28,16,5,57.1,5.33,8,5,3,62.5,3,1.00,13,0,1,4,7.7,1,0.0,0.0,0.0
6,,山内 隆宏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,山岡 祐也,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,11,0,0,6,13.6,0,0.0,0.0,-
11,,グラディナロフ ミロスラフ,3,■,■,■,,,31,8,5,25.8,2.67,4,1,3,25.0,1,0.33,8,0,3,1,3.1,19,9.0,0.0,47.4
13,,土屋 雄太,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,加賀 龍哉,3,■,■,■,,,8,4,1,50.0,1.33,0,0,0,-,2,0.67,12,0,1,4,8.3,0,0.0,0.0,-
17,,橋場 正裕,3,□,□,■,,,4,2,1,50.0,0.67,3,1,1,33.3,1,0.33,5,0,0,3,15.0,12,7.0,0.0,58.3
18,,山本 雄史,3,■,■,■,,,7,2,0,28.6,0.67,0,0,0,-,2,0.67,12,0,1,4,8.3,3,1.0,0.0,33.3
23,L,山本 洋平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,12.0,0.0,75.0
26,,木村 泰輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,,三上 圭治郎,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,3,2.0,0.0,66.7
28,,前田 和樹,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
30,,手塚 大,3,■,■,□,,,11,5,3,45.5,1.67,4,2,1,50.0,2,0.67,5,0,3,2,10.0,8,4.0,0.0,50.0
チーム合計,チーム合計,チーム合計,3,,,,,,90,37,15,41.1,12.33,19,9,8,47.4,11,3.67,68,0,10,24,8.8,63,35.0,0.0,55.6
