背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,水野 貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,加藤 啓,5,■,■,■,■,■,13,7,0,53.8,1.40,0,0,0,-,1,0.20,10,0,0,3,7.5,0,0.0,0.0,-
6,,松本 幸博,4,,■,■,■,■,26,10,3,38.5,2.50,1,0,0,0.0,0,-,17,0,1,5,7.4,35,26.0,0.0,74.3
8,L,石川 俊輔,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,16.0,0.0,69.6
9,,進藤 佑一,3,■,■,■,,,14,6,0,42.9,2.00,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
10,,豊田 将人,2,■,■,,,,22,6,4,27.3,3.00,9,1,2,11.1,0,-,5,0,0,1,5.0,0,0.0,0.0,-
11,,冨吉 駿平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,小川 功太,5,■,■,■,■,■,47,24,2,51.1,4.80,5,1,1,20.0,1,0.20,13,0,3,2,3.8,17,14.0,0.0,82.4
13,,中村 航太朗,4,■,□,,□,□,5,2,1,40.0,0.50,0,0,0,-,0,-,9,1,1,7,28.3,12,7.0,0.0,58.3
14,,中道 元貴,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,1,0.20,27,1,3,12,14.1,1,0.0,0.0,0.0
16,,菅原 規人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,佐藤 秀俊,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,1,2,4,22.5,0,0.0,0.0,-
20,,鈴木 雅史,3,,,□,■,■,11,6,0,54.5,2.00,0,0,0,-,1,0.33,3,0,0,1,8.3,1,0.0,0.0,0.0
25,,金丸 将大,3,,,■,■,■,27,9,3,33.3,3.00,11,5,2,45.5,2,0.67,8,0,0,3,9.4,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,167,70,13,41.9,14.00,26,7,5,26.9,6,1.20,106,3,10,39,11.5,89,63.0,0.0,70.8
