AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
97,43,4,44.3,14.33,4,1,1,25.0,4,1.33,74,11,6,31,23.2,44,26.0,0.0,59.1,822,2008-02-03,2008,02,03,,東京体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,三ヶ島正好,豆田憲昭,3,0,3,Win,58,Home,94,28,7,29.8,9.33,0,0,0,-,5,1.67,49,3,5,15,12.6,65,26.0,0.0,40.0
94,28,7,29.8,9.33,0,0,0,-,5,1.67,49,3,5,15,12.6,65,26.0,0.0,40.0,822,2008-02-03,2008,02,03,,東京体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,根本勝司,浜田勝彦,0,3,3,Lose,58,Away,97,43,4,44.3,14.33,4,1,1,25.0,4,1.33,74,11,6,31,23.2,44,26.0,0.0,59.1
168,69,16,41.1,13.80,7,0,2,0.0,8,1.60,103,3,11,36,11.3,94,72.0,0.0,76.6,823,2008-02-03,2008,02,03,,東京体育館,PFUブルーキャッツ,健祥会レッドハーツ,大津躍一,東谷友恵,3,2,5,Win,96,Home,159,58,14,36.5,11.60,3,1,0,33.3,7,1.40,101,5,7,17,8.2,91,53.0,0.0,58.2
159,58,14,36.5,11.60,3,1,0,33.3,7,1.40,101,5,7,17,8.2,91,53.0,0.0,58.2,823,2008-02-03,2008,02,03,,東京体育館,健祥会レッドハーツ,PFUブルーキャッツ,佐々木充,米山弘,2,3,5,Lose,96,Away,168,69,16,41.1,13.80,7,0,2,0.0,8,1.60,103,3,11,36,11.3,94,72.0,0.0,76.6
200,70,18,35.0,14.00,16,6,3,37.5,8,1.60,97,0,7,29,7.5,109,63.0,0.0,57.8,824,2008-02-03,2008,02,03,,東京体育館,埼玉上尾メディックス,三洋電機レッドソア,高野圭介,附田義信,2,3,5,Lose,113,Home,201,72,12,35.8,14.40,0,0,0,-,10,2.00,115,2,3,45,11.3,90,61.0,0.0,67.8
201,72,12,35.8,14.40,0,0,0,-,10,2.00,115,2,3,45,11.3,90,61.0,0.0,67.8,824,2008-02-03,2008,02,03,,東京体育館,三洋電機レッドソア,埼玉上尾メディックス,藤本幹朗,長尾和敏,3,2,5,Win,113,Away,200,70,18,35.0,14.00,16,6,3,37.5,8,1.60,97,0,7,29,7.5,109,63.0,0.0,57.8
79,29,10,36.7,9.67,0,0,0,-,3,1.00,61,1,6,19,9.4,57,39.0,0.0,68.4,801,2008-01-19,2008,01,19,,柏市市民体育館,柏エンゼルクロス,埼玉上尾メディックス,吉田昌子,柿島新太郎,0,3,3,Lose,73,Home,85,44,9,51.8,14.67,12,5,5,41.7,7,2.33,74,7,14,14,13.1,54,35.0,0.0,64.8
85,44,9,51.8,14.67,12,5,5,41.7,7,2.33,74,7,14,14,13.1,54,35.0,0.0,64.8,801,2008-01-19,2008,01,19,,柏市市民体育館,埼玉上尾メディックス,柏エンゼルクロス,高野圭介,附田義信,3,0,3,Win,73,Away,79,29,10,36.7,9.67,0,0,0,-,3,1.00,61,1,6,19,9.4,57,39.0,0.0,68.4
172,77,6,44.8,15.40,2,1,1,50.0,8,1.60,113,7,8,25,11.0,88,68.0,0.0,77.3,802,2008-01-19,2008,01,19,,柏市市民体育館,健祥会レッドハーツ,大野石油広島オイラーズ,佐々木充,米山弘,3,2,5,Win,103,Home,167,71,6,42.5,14.20,11,1,0,9.1,9,1.80,103,3,13,19,7.3,102,73.0,0.0,71.6
167,71,6,42.5,14.20,11,1,0,9.1,9,1.80,103,3,13,19,7.3,102,73.0,0.0,71.6,802,2008-01-19,2008,01,19,,柏市市民体育館,大野石油広島オイラーズ,健祥会レッドハーツ,三ヶ島正好,豆田憲昭,2,3,5,Lose,103,Away,172,77,6,44.8,15.40,2,1,1,50.0,8,1.60,113,7,8,25,11.0,88,68.0,0.0,77.3
117,62,6,53.0,15.50,12,5,1,41.7,11,2.75,96,1,11,33,9.4,67,55.0,0.0,82.1,803,2008-01-19,2008,01,19,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,大津 躍,東谷友恵,3,1,4,Win,81,Home,115,37,9,32.2,9.25,0,0,0,-,5,1.25,71,2,3,11,6.4,84,50.0,0.0,59.5
115,37,9,32.2,9.25,0,0,0,-,5,1.25,71,2,3,11,6.4,84,50.0,0.0,59.5,803,2008-01-19,2008,01,19,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,根本勝司,浜田勝彦,1,3,4,Lose,81,Away,117,62,6,53.0,15.50,12,5,1,41.7,11,2.75,96,1,11,33,9.4,67,55.0,0.0,82.1
176,64,9,36.4,12.80,0,0,0,-,15,3.00,104,2,4,22,6.8,83,67.0,0.0,80.7,804,2008-01-19,2008,01,19,,松任総合運動公園体育館,三洋電機レッドソア,四国Eighty8Queen,藤本幹朗,長屋和敏,3,2,5,Win,98,Home,200,63,18,31.5,12.60,6,0,0,0.0,4,0.80,87,4,3,13,7.6,100,76.0,0.0,76.0
200,63,18,31.5,12.60,6,0,0,0.0,4,0.80,87,4,3,13,7.6,100,76.0,0.0,76.0,804,2008-01-19,2008,01,19,,松任総合運動公園体育館,四国Eighty8Queen,三洋電機レッドソア,米田一典,由淵聖,2,3,5,Lose,98,Away,176,64,9,36.4,12.80,0,0,0,-,15,3.00,104,2,4,22,6.8,83,67.0,0.0,80.7
144,66,7,45.8,13.20,8,2,0,25.0,9,1.80,106,9,10,17,11.0,94,63.0,0.0,67.0,805,2008-01-20,2008,01,20,,柏市市民体育館,大野石油広島オイラーズ,埼玉上尾メディックス,三ヶ島正好,豆田憲昭,2,3,5,Lose,102,Home,136,75,10,55.1,15.00,18,10,2,55.6,8,1.60,106,6,9,28,11.7,95,70.0,0.0,73.7
136,75,10,55.1,15.00,18,10,2,55.6,8,1.60,106,6,9,28,11.7,95,70.0,0.0,73.7,805,2008-01-20,2008,01,20,,柏市市民体育館,埼玉上尾メディックス,大野石油広島オイラーズ,高野圭介,附田義信,3,2,5,Win,102,Away,144,66,7,45.8,13.20,8,2,0,25.0,9,1.80,106,9,10,17,11.0,94,63.0,0.0,67.0
83,44,5,53.0,14.67,1,1,0,100.0,8,2.67,73,4,6,18,11.1,38,23.0,0.0,60.5,806,2008-01-20,2008,01,20,,柏市市民体育館,健祥会レッドハーツ,柏エンゼルクロス,佐々木充,米山弘,3,0,3,Win,63,Home,89,27,6,30.3,9.00,0,0,0,-,3,1.00,49,5,8,13,16.0,65,45.0,0.0,69.2
89,27,6,30.3,9.00,0,0,0,-,3,1.00,49,5,8,13,16.0,65,45.0,0.0,69.2,806,2008-01-20,2008,01,20,,柏市市民体育館,柏エンゼルクロス,健祥会レッドハーツ,吉田昌子,柿島新太郎,0,3,3,Lose,63,Away,83,44,5,53.0,14.67,1,1,0,100.0,8,2.67,73,4,6,18,11.1,38,23.0,0.0,60.5
117,39,9,33.3,13.00,0,0,0,-,3,1.00,63,4,5,16,12.1,70,48.0,0.0,68.6,807,2008-01-20,2008,01,20,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,三洋電機レッドソア,根本勝司,浜田勝彦,0,3,3,Lose,70,Home,106,44,10,41.5,14.67,0,0,0,-,7,2.33,73,2,2,21,9.7,56,38.0,0.0,67.9
106,44,10,41.5,14.67,0,0,0,-,7,2.33,73,2,2,21,9.7,56,38.0,0.0,67.9,807,2008-01-20,2008,01,20,,松任総合運動公園体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,藤本幹朗,長屋和敏,3,0,3,Win,70,Away,117,39,9,33.3,13.00,0,0,0,-,3,1.00,63,4,5,16,12.1,70,48.0,0.0,68.6
80,42,6,52.5,14.00,6,1,0,16.7,14,4.67,74,5,5,21,12.8,47,34.0,0.0,72.3,808,2008-01-20,2008,01,20,,松任総合運動公園体育館,PFUブルーキャッツ,四国Eighty8Queen,大津躍,,3,0,3,Win,60,Home,92,31,4,33.7,10.33,0,0,0,-,0,0.00,52,2,4,11,8.4,67,42.0,0.0,62.7
92,31,4,33.7,10.33,0,0,0,-,0,0.00,52,2,4,11,8.4,67,42.0,0.0,62.7,808,2008-01-20,2008,01,20,,松任総合運動公園体育館,四国Eighty8Queen,PFUブルーキャッツ,米田一典,由淵聖,0,3,3,Lose,60,Away,80,42,6,52.5,14.00,6,1,0,16.7,14,4.67,74,5,5,21,12.8,47,34.0,0.0,72.3
134,62,14,46.3,15.50,21,10,4,47.6,9,2.25,95,7,10,19,11.5,80,51.0,0.0,63.7,809,2008-01-26,2008,01,26,,三郷市総合体育館,埼玉上尾メディックス,四国Eighty8Queen,高野圭介,附田義信,3,1,4,Win,90,Home,131,47,7,35.9,11.75,4,0,1,0.0,6,1.50,89,5,8,25,11.7,82,59.0,0.0,72.0
131,47,7,35.9,11.75,4,0,1,0.0,6,1.50,89,5,8,25,11.7,82,59.0,0.0,72.0,809,2008-01-26,2008,01,26,,三郷市総合体育館,四国Eighty8Queen,埼玉上尾メディックス,米田一典,由淵聖,1,3,4,Lose,90,Away,134,62,14,46.3,15.50,21,10,4,47.6,9,2.25,95,7,10,19,11.5,80,51.0,0.0,63.7
156,59,13,37.8,14.75,0,0,0,-,9,2.25,86,0,5,17,4.9,90,47.0,0.0,52.2,810,2008-01-26,2008,01,26,,三郷市総合体育館,KUROBEアクアフェアリーズ,健祥会レッドハーツ,根本勝司,浜田勝彦,1,3,4,Lose,91,Home,184,74,6,40.2,18.50,6,3,1,50.0,4,1.00,98,2,8,41,12.1,81,64.0,0.0,79.0
184,74,6,40.2,18.50,6,3,1,50.0,4,1.00,98,2,8,41,12.1,81,64.0,0.0,79.0,810,2008-01-26,2008,01,26,,三郷市総合体育館,健祥会レッドハーツ,KUROBEアクアフェアリーズ,佐々木充,米山弘,3,1,4,Win,91,Away,156,59,13,37.8,14.75,0,0,0,-,9,2.25,86,0,5,17,4.9,90,47.0,0.0,52.2
142,44,7,31.0,11.00,7,2,1,28.6,6,1.50,76,1,4,21,8.2,85,49.0,0.0,57.6,811,2008-01-26,2008,01,26,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,三ヶ島正好,豆田憲昭,1,3,4,Lose,86,Home,141,62,11,44.0,15.50,5,1,2,20.0,13,3.25,95,4,8,34,12.7,71,50.0,0.0,70.4
141,62,11,44.0,15.50,5,1,2,20.0,13,3.25,95,4,8,34,12.7,71,50.0,0.0,70.4,811,2008-01-26,2008,01,26,,猫田記念体育館,PFUブルーキャッツ,大野石油広島オイラーズ,大津躍,東谷友恵,3,1,4,Win,86,Away,142,44,7,31.0,11.00,7,2,1,28.6,6,1.50,76,1,4,21,8.2,85,49.0,0.0,57.6
105,39,5,37.1,13.00,0,0,0,-,8,2.67,73,3,5,27,12.8,39,29.0,0.0,74.4,812,2008-01-26,2008,01,26,,猫田記念体育館,三洋電機レッドソア,柏エンゼルクロス,藤本幹朗,長屋和敏,3,0,3,Win,66,Home,122,29,16,23.8,9.67,0,0,0,-,1,0.33,44,0,5,10,5.7,67,38.0,0.0,56.7
122,29,16,23.8,9.67,0,0,0,-,1,0.33,44,0,5,10,5.7,67,38.0,0.0,56.7,812,2008-01-26,2008,01,26,,猫田記念体育館,柏エンゼルクロス,三洋電機レッドソア,吉田昌子,柿島新太郎,0,3,3,Lose,66,Away,105,39,5,37.1,13.00,0,0,0,-,8,2.67,73,3,5,27,12.8,39,29.0,0.0,74.4
147,53,13,36.1,13.25,4,1,0,25.0,4,1.00,86,5,9,27,12.7,85,55.0,0.0,64.7,813,2008-01-27,2008,01,27,,三郷市総合体育館,四国Eighty8Queen,健祥会レッドハーツ,米田一典,由淵聖,1,3,4,Lose,86,Home,140,63,10,45.0,15.75,0,0,0,-,8,2.00,96,3,9,29,10.5,76,45.0,0.0,59.2
140,63,10,45.0,15.75,0,0,0,-,8,2.00,96,3,9,29,10.5,76,45.0,0.0,59.2,813,2008-01-27,2008,01,27,,三郷市総合体育館,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,米山弘,3,1,4,Win,86,Away,147,53,13,36.1,13.25,4,1,0,25.0,4,1.00,86,5,9,27,12.7,85,55.0,0.0,64.7
104,47,10,45.2,15.67,14,3,4,21.4,11,3.67,73,5,10,23,14.5,54,41.0,0.0,75.9,814,2008-01-27,2008,01,27,,三郷市総合体育館,埼玉上尾メディックス,KUROBEアクアフェアリーズ,高野圭介,附田義信,3,0,3,Win,62,Home,89,26,6,29.2,8.67,1,0,0,0.0,4,1.33,58,2,2,13,9.1,59,35.0,0.0,59.3
89,26,6,29.2,8.67,1,0,0,0.0,4,1.33,58,2,2,13,9.1,59,35.0,0.0,59.3,814,2008-01-27,2008,01,27,,三郷市総合体育館,KUROBEアクアフェアリーズ,埼玉上尾メディックス,根本勝司,浜田勝彦,0,3,3,Lose,62,Away,104,47,10,45.2,15.67,14,3,4,21.4,11,3.67,73,5,10,23,14.5,54,41.0,0.0,75.9
97,42,7,43.3,14.00,6,1,1,16.7,8,2.67,74,2,2,32,13.2,46,26.0,0.0,56.5,815,2008-01-27,2008,01,27,,猫田記念体育館,PFUブルーキャッツ,柏エンゼルクロス,大津躍,,3,0,3,Win,64,Home,93,38,10,40.9,12.67,0,0,0,-,3,1.00,52,0,6,20,9.6,71,38.0,0.0,53.5
93,38,10,40.9,12.67,0,0,0,-,3,1.00,52,0,6,20,9.6,71,38.0,0.0,53.5,815,2008-01-27,2008,01,27,,猫田記念体育館,柏エンゼルクロス,PFUブルーキャッツ,吉田昌子,柿島新太郎,0,3,3,Lose,64,Away,97,42,7,43.3,14.00,6,1,1,16.7,8,2.67,74,2,2,32,13.2,46,26.0,0.0,56.5
149,43,11,28.9,14.33,0,0,0,-,4,1.33,61,1,1,22,10.3,67,41.0,0.0,61.2,816,2008-01-27,2008,01,27,,猫田記念体育館,三洋電機レッドソア,大野石油広島オイラーズ,藤本幹朗,長屋和敏,0,3,3,Lose,72,Home,137,45,5,32.8,15.00,12,3,0,25.0,11,3.67,73,4,4,24,13.2,60,37.0,0.0,61.7
137,45,5,32.8,15.00,12,3,0,25.0,11,3.67,73,4,4,24,13.2,60,37.0,0.0,61.7,816,2008-01-27,2008,01,27,,猫田記念体育館,大野石油広島オイラーズ,三洋電機レッドソア,三ヶ島正好,豆田憲昭,3,0,3,Win,72,Away,149,43,11,28.9,14.33,0,0,0,-,4,1.33,61,1,1,22,10.3,67,41.0,0.0,61.2
136,43,12,31.6,10.75,0,0,0,-,16,4.00,93,6,2,28,13.1,90,41.0,0.0,45.6,825,2008-02-09,2008,02,09,,牧園みやまの森運動場・牧園アリーナ,KUROBEアクアフェアリーズ,四国Eighty8Queen,根本勝司,,1,3,4,Lose,93,Home,146,57,15,39.0,14.25,0,0,0,-,15,3.75,96,3,6,46,14.5,89,57.0,0.0,64.0
146,57,15,39.0,14.25,0,0,0,-,15,3.75,96,3,6,46,14.5,89,57.0,0.0,64.0,825,2008-02-09,2008,02,09,,牧園みやまの森運動場・牧園アリーナ,四国Eighty8Queen,KUROBEアクアフェアリーズ,米田一典,由淵聖,3,1,4,Win,93,Away,136,43,12,31.6,10.75,0,0,0,-,16,4.00,93,6,2,28,13.1,90,41.0,0.0,45.6
129,58,10,45.0,14.50,13,4,2,30.8,9,2.25,87,6,6,30,15.1,75,39.0,0.0,52.0,826,2008-02-09,2008,02,09,,牧園みやまの森運動場・牧園アリーナ,PFUブルーキャッツ,三洋電機レッドソア,大津 躍,東谷友恵,3,1,4,Win,83,Home,134,41,6,30.6,10.25,0,0,0,-,5,1.25,78,2,3,34,12.9,77,45.0,0.0,58.4
134,41,6,30.6,10.25,0,0,0,-,5,1.25,78,2,3,34,12.9,77,45.0,0.0,58.4,826,2008-02-09,2008,02,09,,牧園みやまの森運動場・牧園アリーナ,三洋電機レッドソア,PFUブルーキャッツ,藤本幹朗,,1,3,4,Lose,83,Away,129,58,10,45.0,14.50,13,4,2,30.8,9,2.25,87,6,6,30,15.1,75,39.0,0.0,52.0
170,73,14,42.9,14.60,13,4,1,30.8,10,2.00,108,4,9,19,7.9,106,74.0,0.0,69.8,827,2008-02-09,2008,02,09,,健祥会パートナー多目的ホール,埼玉上尾メディックス,健祥会レッドハーツ,高野圭介,附田義信,2,3,5,Lose,115,Home,168,70,7,41.7,14.00,1,0,0,0.0,6,1.20,110,2,3,31,8.7,96,76.0,0.0,79.2
168,70,7,41.7,14.00,1,0,0,0.0,6,1.20,110,2,3,31,8.7,96,76.0,0.0,79.2,827,2008-02-09,2008,02,09,,健祥会パートナー多目的ホール,健祥会レッドハーツ,埼玉上尾メディックス,佐々木充,米山弘,3,2,5,Win,115,Away,170,73,14,42.9,14.60,13,4,1,30.8,10,2.00,108,4,9,19,7.9,106,74.0,0.0,69.8
132,55,11,41.7,13.75,7,2,1,28.6,15,3.75,94,3,3,24,9.4,76,62.0,0.0,81.6,828,2008-02-09,2008,02,09,,健祥会パートナー多目的ホール,大野石油広島オイラーズ,柏エンゼルクロス,三ヶ島正好,豆田憲昭,3,1,4,Win,84,Home,144,55,9,38.2,13.75,0,0,0,-,5,1.25,83,4,5,12,8.0,89,64.0,0.0,71.9
144,55,9,38.2,13.75,0,0,0,-,5,1.25,83,4,5,12,8.0,89,64.0,0.0,71.9,828,2008-02-09,2008,02,09,,健祥会パートナー多目的ホール,柏エンゼルクロス,大野石油広島オイラーズ,藤井聡,柿島新太郎,1,3,4,Lose,84,Away,132,55,11,41.7,13.75,7,2,1,28.6,15,3.75,94,3,3,24,9.4,76,62.0,0.0,81.6
100,26,10,26.0,8.67,0,0,0,-,6,2.00,59,4,2,19,13.8,66,29.0,0.0,43.9,829,2008-02-10,2008,02,10,,阿久根市総合体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,根本勝司,浜田勝彦,0,3,3,Lose,66,Home,102,47,4,46.1,15.67,3,1,0,33.3,5,1.67,74,4,8,33,15.5,56,34.0,0.0,60.7
102,47,4,46.1,15.67,3,1,0,33.3,5,1.67,74,4,8,33,15.5,56,34.0,0.0,60.7,829,2008-02-10,2008,02,10,,阿久根市総合体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,大津躍,東谷友恵,3,0,3,Win,66,Away,100,26,10,26.0,8.67,0,0,0,-,6,2.00,59,4,2,19,13.8,66,29.0,0.0,43.9
161,71,9,44.1,14.20,0,0,0,-,20,4.00,105,1,9,18,5.2,95,67.0,0.0,70.5,830,2008-02-10,2008,02,10,,阿久根市総合体育館,三洋電機レッドソア,四国Eighty8Queen,藤本幹朗,長屋和敏,3,2,5,Win,97,Home,174,60,7,34.5,12.00,1,0,0,0.0,8,1.60,97,6,1,23,11.1,95,77.0,0.0,81.1
174,60,7,34.5,12.00,1,0,0,0.0,8,1.60,97,6,1,23,11.1,95,77.0,0.0,81.1,830,2008-02-10,2008,02,10,,阿久根市総合体育館,四国Eighty8Queen,三洋電機レッドソア,米田一典,由淵聖,2,3,5,Lose,97,Away,161,71,9,44.1,14.20,0,0,0,-,20,4.00,105,1,9,18,5.2,95,67.0,0.0,70.5
96,51,5,53.1,17.00,3,0,2,0.0,10,3.33,74,5,5,20,12.4,48,32.0,0.0,66.7,831,2008-02-10,2008,02,10,,健祥会パートナー多目的ホール,埼玉上尾メディックス,柏エンゼルクロス,高野圭介,附田義信,3,0,3,Win,63,Home,92,28,1,30.4,9.33,0,0,0,-,5,1.67,50,2,2,14,10.2,68,44.0,0.0,64.7
92,28,1,30.4,9.33,0,0,0,-,5,1.67,50,2,2,14,10.2,68,44.0,0.0,64.7,831,2008-02-10,2008,02,10,,健祥会パートナー多目的ホール,柏エンゼルクロス,埼玉上尾メディックス,藤井聡,柿島新太郎,0,3,3,Lose,63,Away,96,51,5,53.1,17.00,3,0,2,0.0,10,3.33,74,5,5,20,12.4,48,32.0,0.0,66.7
150,56,8,37.3,14.00,2,0,0,0.0,10,2.50,92,5,7,22,10.8,75,45.0,0.0,60.0,832,2008-02-10,2008,02,10,,健祥会パートナー多目的ホール,健祥会レッドハーツ,大野石油広島オイラーズ,佐々木充,米山弘,3,1,4,Win,87,Home,140,46,11,32.9,11.50,4,0,1,0.0,12,3.00,83,2,7,29,10.9,83,58.0,0.0,69.9
140,46,11,32.9,11.50,4,0,1,0.0,12,3.00,83,2,7,29,10.9,83,58.0,0.0,69.9,832,2008-02-10,2008,02,10,,健祥会パートナー多目的ホール,大野石油広島オイラーズ,健祥会レッドハーツ,三ヶ島正好,豆田憲昭,1,3,4,Lose,87,Away,150,56,8,37.3,14.00,2,0,0,0.0,10,2.50,92,5,7,22,10.8,75,45.0,0.0,60.0
124,38,8,30.6,12.67,11,2,0,18.2,3,1.00,63,0,3,23,9.1,62,39.0,0.0,62.9,833,2008-02-23,2008,02,23,,上尾市民体育館,大野石油広島オイラーズ,埼玉上尾メディックス,三ヶ島正好,豆田憲昭,0,3,3,Lose,72,Home,121,55,6,45.5,18.33,10,6,2,60.0,3,1.00,74,4,11,20,11.4,60,37.0,0.0,61.7
121,55,6,45.5,18.33,10,6,2,60.0,3,1.00,74,4,11,20,11.4,60,37.0,0.0,61.7,833,2008-02-23,2008,02,23,,上尾市民体育館,埼玉上尾メディックス,大野石油広島オイラーズ,高野圭介,附田義信,3,0,3,Win,72,Away,124,38,8,30.6,12.67,11,2,0,18.2,3,1.00,63,0,3,23,9.1,62,39.0,0.0,62.9
100,23,8,23.0,7.67,1,0,1,0.0,6,2.00,48,1,3,16,10.0,66,39.0,0.0,59.1,834,2008-02-23,2008,02,23,,上尾市民体育館,柏エンゼルクロス,健祥会レッドハーツ,藤井聡,柿島新太郎,0,3,3,Lose,61,Home,97,43,4,44.3,14.33,3,0,0,0.0,11,3.67,74,3,7,25,12.0,45,28.0,0.0,62.2
97,43,4,44.3,14.33,3,0,0,0.0,11,3.67,74,3,7,25,12.0,45,28.0,0.0,62.2,834,2008-02-23,2008,02,23,,上尾市民体育館,健祥会レッドハーツ,柏エンゼルクロス,佐々木充,米山弘,3,0,3,Win,61,Away,100,23,8,23.0,7.67,1,0,1,0.0,6,2.00,48,1,3,16,10.0,66,39.0,0.0,59.1
167,55,13,32.9,13.75,0,0,0,-,7,1.75,95,3,1,35,11.9,80,60.0,0.0,75.0,835,2008-02-23,2008,02,23,,上尾市民体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,藤本幹朗,長屋和敏,3,1,4,Win,94,Home,164,48,21,29.3,12.00,0,0,0,-,12,3.00,83,4,2,17,9.2,93,56.0,0.0,60.2
164,48,21,29.3,12.00,0,0,0,-,12,3.00,83,4,2,17,9.2,93,56.0,0.0,60.2,835,2008-02-23,2008,02,23,,上尾市民体育館,KUROBEアクアフェアリーズ,三洋電機レッドソア,根本勝司,浜田勝彦,1,3,4,Lose,94,Away,167,55,13,32.9,13.75,0,0,0,-,7,1.75,95,3,1,35,11.9,80,60.0,0.0,75.0
