背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,佐々木 みき,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
1,,栗原 恵,3,■,■,■,,,24,7,0,29.2,2.33,4,0,0,0.0,2,0.67,9,0,1,3,8.3,10,8.0,0.0,80.0
3,,ハニーフ タイーバ,3,■,■,■,,,33,17,1,51.5,5.67,5,3,0,60.0,0,-,13,2,2,4,21.5,0,0.0,0.0,-
4,,庄司 夕起,3,■,■,■,,,14,5,0,35.7,1.67,0,0,0,-,2,0.67,12,0,1,4,8.3,4,0.0,0.0,0.0
5,,多治見 麻子,3,■,■,■,,,19,9,2,47.4,3.00,0,0,0,-,5,1.67,11,0,2,4,9.1,1,0.0,0.0,0.0
8,,今野 加奈子,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,小濱 ゆみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,細川 麻美,3,■,■,■,,,13,3,2,23.1,1.00,0,0,0,-,0,-,15,1,1,8,18.7,24,10.0,0.0,41.7
16,,内田 役子,3,■,■,■,,,4,2,1,50.0,0.67,0,0,0,-,2,0.67,13,0,0,5,9.6,1,0.0,0.0,0.0
18,,高橋 美帆,1,,,□,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,芦野 李沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,L,吉田 真未,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,8.0,0.0,80.0
24,,岩崎 こよみ,2,□,□,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,滝沢 ななえ,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,3.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,111,44,6,39.6,14.67,10,3,0,30.0,11,3.67,73,3,7,28,13.2,53,29.0,0.0,54.7
