背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,佐々木 みき,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
1,,栗原 恵,4,■,■,■,■,,45,17,3,37.8,4.25,6,2,1,33.3,0,-,18,1,2,4,10.0,44,25.0,0.0,56.8
2,,杉本 早希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,ハニーフ タイーバ,4,■,■,■,■,,49,20,5,40.8,5.00,8,1,1,12.5,0,-,11,0,2,4,9.1,0,0.0,0.0,-
4,,庄司 夕起,4,■,■,■,■,,24,9,2,37.5,2.25,0,0,0,-,1,0.25,15,0,1,4,6.7,8,7.0,0.0,87.5
5,,多治見 麻子,4,■,■,■,■,,11,5,1,45.5,1.25,0,0,0,-,2,0.50,15,0,0,5,8.3,5,3.0,0.0,60.0
12,,小濱 ゆみ,4,□,□,□,■,,1,0,0,0.0,-,0,0,0,-,0,-,6,0,1,4,16.7,0,0.0,0.0,-
15,,細川 麻美,4,■,■,■,■,,34,17,2,50.0,4.25,0,0,0,-,1,0.25,15,0,2,7,11.7,7,2.0,0.0,28.6
16,,内田 役子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
18,,高橋 美帆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,芦野 李沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,L,吉田 真未,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,8.0,0.0,42.1
24,,岩崎 こよみ,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-
25,,滝沢 ななえ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,6,3.0,0.0,50.0
チーム合計,チーム合計,チーム合計,4,,,,,,165,69,13,41.8,17.25,14,3,2,21.4,4,1.00,90,1,9,32,9.8,89,48.0,0.0,53.9
