背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,芝田 安希,4,■,■,■,■,,22,11,0,50.0,2.75,0,0,0,-,1,0.25,12,0,2,4,8.3,32,20.0,0.0,62.5
2,,西脇 万里子,4,■,■,■,■,,14,3,0,21.4,0.75,0,0,0,-,1,0.25,14,0,2,6,10.7,0,0.0,0.0,-
5,L,濱口 華菜里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,0.0,58.8
6,,中道 瞳,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,14,0,3,2,3.6,0,0.0,0.0,-
7,,大山 未希,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
9,,張 越紅,4,■,■,■,■,,53,27,2,50.9,6.75,3,0,1,0.0,0,-,11,0,1,4,9.1,0,0.0,0.0,-
10,,木村 沙織,4,■,■,■,■,,61,21,5,34.4,5.25,4,2,1,50.0,2,0.50,16,1,0,4,12.5,14,10.0,0.0,71.4
11,,佐藤 美耶,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,高田 ありさ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,10,5.0,0.0,50.0
13,,和田 麻里江,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,迫田 さおり,1,,□,,,,1,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-
15,L,小松崎 佐代子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,築地 保奈美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,宮田 由佳里,4,■,■,■,■,,5,2,0,40.0,0.50,0,0,0,-,7,1.75,19,1,1,3,8.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,157,64,7,40.8,16.00,8,2,2,25.0,11,2.75,97,2,9,26,8.6,73,45.0,0.0,61.6
