背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉澤 智恵,3,■,■,■,,,35,7,3,20.0,2.33,1,0,0,0.0,0,-,10,0,2,1,2.5,12,11.0,0.0,91.7
2,L,金子 美里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,澤畠 文子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,鶴田 桂子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,0,0.0,1,1.0,0.0,100.0
5,,足立 留美,3,□,□,■,,,15,7,1,46.7,2.33,1,1,0,100.0,1,0.33,6,0,1,2,8.3,3,2.0,0.0,66.7
6,,池浦 文香,2,,□,■,,,12,2,1,16.7,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
7,,内藤 香菜子,3,■,■,■,,,13,4,1,30.8,1.33,0,0,0,-,2,0.67,3,0,1,0,0.0,0,0.0,0.0,-
8,,石川 友紀,3,■,■,□,,,12,4,0,33.3,1.33,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-
10,L,今村 直美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,21.0,0.0,80.8
11,,平井 真栄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,服部 安佑香,3,■,■,■,,,18,4,1,22.2,1.33,0,0,0,-,1,0.33,10,0,0,3,7.5,24,14.0,0.0,58.3
13,,田向 友美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
14,,三澤 由佳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
22,,石田 瑞穂,3,■,■,□,,,22,7,1,31.8,2.33,5,2,0,40.0,1,0.33,4,1,0,1,26.2,5,3.0,0.0,60.0
チーム合計,チーム合計,チーム合計,3,,,,,,127,35,8,27.6,11.67,7,3,0,42.9,5,1.67,53,1,6,7,4.8,71,52.0,0.0,73.2
