背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,宮下 雅寛,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
2,,平野 信孝,3,□,■,■,,,16,11,0,68.8,3.67,5,5,0,100.0,0,-,10,0,2,0,0.0,0,0.0,0.0,-
3,,苅谷 淳司,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,4,1.33,13,0,1,0,0.0,2,2.0,0.0,100.0
4,,河野 裕輔,1,■,,,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
6,,臺 光章,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,17,0,1,5,7.4,0,0.0,0.0,-
8,,徳元 幸人,3,■,■,■,,,15,10,0,66.7,3.33,0,0,0,-,1,0.33,7,0,1,0,0.0,5,4.0,0.0,80.0
10,,直弘 龍治,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,前田 悟,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,山本 健之,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,16.0,0.0,84.2
16,,日高 誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,尾上 健司,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,1,0.33,6,0,1,0,0.0,0,0.0,0.0,-
21,,サベリエフ イリア,3,■,■,■,,,27,16,1,59.3,5.33,4,2,0,50.0,1,0.33,16,3,2,5,25.3,29,21.0,0.0,72.4
チーム合計,チーム合計,チーム合計,3,,,,,,73,43,1,58.9,14.33,9,7,0,77.8,7,2.33,73,3,10,10,7.3,55,43.0,0.0,78.2
