背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,盛重 龍,3,■,■,■,,,11,5,1,45.5,1.67,1,0,0,0.0,3,1.00,15,1,0,8,18.7,12,8.0,0.0,66.7
3,,諸隈 直樹,3,■,■,■,,,20,10,2,50.0,3.33,5,1,1,20.0,2,0.67,11,1,6,1,11.4,17,12.0,0.0,70.6
4,,矢野 裕範,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,服部 亮二,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,川浦 博昭,3,■,■,■,,,11,7,0,63.6,2.33,1,0,0,0.0,1,0.33,9,0,1,2,5.6,0,0.0,0.0,-
10,,ペレイラ マックス,3,■,■,■,,,18,8,1,44.4,2.67,7,2,1,28.6,1,0.33,13,2,1,8,27.7,0,0.0,0.0,-
11,L,森 佑之,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,11.0,0.0,57.9
13,,安原 貴之,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-
14,,勝俣 康之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,朝長 孝介,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
16,,鈴木 康晋,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,10,0,1,0,0.0,0,0.0,0.0,-
19,,島野 俊一,3,■,■,■,,,0,0,0,-,-,0,0,0,-,3,1.00,11,1,1,3,15.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,62,31,4,50.0,10.33,14,3,2,21.4,10,3.33,74,5,11,23,13.7,48,31.0,0.0,64.6
