背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,小西 健太,5,□,□,□,□,□,1,1,0,100.0,0.20,0,0,0,-,0,-,6,1,1,0,13.3,0,0.0,0.0,-
1,,澤畠 雄一郎,5,■,■,■,■,■,16,10,1,62.5,2.00,0,0,0,-,2,0.40,8,0,2,1,3.1,3,3.0,0.0,100.0
3,,増村 雅尚,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,中垣内 祐一,5,■,■,■,■,■,49,30,4,61.2,6.00,32,20,3,62.5,1,0.20,19,0,0,5,6.6,0,0.0,0.0,-
5,,市橋 祐之,5,■,■,■,■,■,2,1,1,50.0,0.20,0,0,0,-,0,-,20,1,0,5,11.2,0,0.0,0.0,-
6,,千葉 進也,5,■,■,■,■,■,37,16,3,43.2,3.20,6,2,1,33.3,1,0.20,22,2,4,8,16.4,48,41.0,0.0,85.4
7,,渡邊 友嗣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,成田 貴志,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
10,,甲斐 祐之,5,■,■,■,■,■,35,18,5,51.4,3.60,5,2,3,40.0,3,0.60,19,0,4,9,11.8,30,22.0,0.0,73.3
11,L,増野 彰,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,16.0,0.0,72.7
15,,伊藤 信博,5,■,■,■,■,■,9,7,0,77.8,1.40,0,0,0,-,1,0.20,22,1,5,5,10.2,0,0.0,0.0,-
21,,金井 修也,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,6,2,0,0,30.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,149,83,14,55.7,16.60,43,24,7,55.8,8,1.60,123,7,16,33,11.7,103,82.0,0.0,79.6
