背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
5,,高橋 智則,5,■,■,■,■,■,34,16,3,47.1,3.20,2,1,1,50.0,2,0.40,15,0,3,3,5.0,22,11.0,0.0,50.0
6,,熊谷 豪,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,0,-,26,0,0,3,2.9,0,0.0,0.0,-
8,,鈴木 孝政,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,丸山 利明,5,■,■,■,■,■,23,13,1,56.5,2.60,0,0,0,-,2,0.40,20,0,3,4,5.0,27,17.0,0.0,63.0
10,,末次 志朗,5,■,■,■,■,■,23,12,1,52.2,2.40,0,0,0,-,1,0.20,12,0,0,0,0.0,7,6.0,0.0,85.7
11,L,舩越 健太郎,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,45,31.0,0.0,68.9
12,,高橋 慎治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,真鍋 智彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,大坪 史明,5,■,■,■,■,■,41,25,2,61.0,5.00,15,8,2,53.3,1,0.20,20,1,4,6,12.5,0,0.0,0.0,-
15,,古田 博幸,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,2,8.3,0,0.0,0.0,-
17,,青山 晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,南 克幸,5,■,■,■,■,■,15,9,1,60.0,1.80,2,0,1,0.0,4,0.80,20,0,4,3,3.8,3,2.0,0.0,66.7
チーム合計,チーム合計,チーム合計,5,,,,,,138,76,8,55.1,15.20,19,9,4,47.4,10,2.00,119,1,15,21,5.3,104,67.0,0.0,64.4
