背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
5,,高橋 智則,3,■,■,■,,,28,15,0,53.6,5.00,3,2,0,66.7,2,0.67,12,1,3,1,8.8,9,5.0,0.0,55.6
6,,熊谷 豪,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-
8,,鈴木 孝政,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,丸山 利明,3,■,■,■,,,24,9,2,37.5,3.00,0,0,0,-,0,-,11,0,2,4,9.1,19,14.0,0.0,73.7
10,,末次 志朗,3,■,■,■,,,10,4,0,40.0,1.33,0,0,0,-,3,1.00,9,0,1,1,2.8,3,3.0,0.0,100.0
11,L,舩越 健太郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,35,25.0,0.0,71.4
12,,高橋 慎治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,真鍋 智彦,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-
14,,大坪 史明,3,■,■,■,,,22,13,2,59.1,4.33,7,5,2,71.4,0,-,13,1,3,3,11.9,0,0.0,0.0,-
15,,古田 博幸,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
17,,青山 晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,南 克幸,3,■,■,■,,,7,5,0,71.4,1.67,0,0,0,-,2,0.67,8,0,5,1,3.1,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,91,46,4,50.5,15.33,10,7,2,70.0,7,2.33,66,2,17,12,7.0,67,48.0,0.0,71.6
