背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,盛重 龍,5,■,■,■,■,■,34,18,4,52.9,3.60,1,0,0,0.0,2,0.40,13,0,2,1,1.9,38,28.0,0.0,73.7
3,,諸隈 直樹,5,■,■,■,■,■,22,11,3,50.0,2.20,3,2,1,66.7,4,0.80,21,0,8,1,1.2,16,11.0,0.0,68.8
4,,矢野 裕範,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
6,,服部 亮二,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,木下 文博,1,,,,□,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0
9,,川浦 博昭,5,■,■,■,■,■,6,4,1,66.7,0.80,0,0,0,-,4,0.80,11,0,3,3,6.8,2,2.0,0.0,100.0
10,,ペレイラ マックス,5,■,■,■,■,■,51,15,3,29.4,3.00,20,7,1,35.0,0,-,15,2,4,4,17.3,0,0.0,0.0,-
11,L,森 佑之,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,19.0,0.0,73.1
15,,朝長 孝介,5,□,■,■,■,■,0,0,0,-,-,0,0,0,-,1,0.20,14,0,0,1,1.8,0,0.0,0.0,-
16,,鈴木 康晋,5,■,■,■,■,■,11,7,0,63.6,1.40,0,0,0,-,2,0.40,23,0,2,1,1.1,2,2.0,0.0,100.0
17,,佐藤 和夫,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
19,,島野 俊一,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,125,56,11,44.8,11.20,24,9,2,37.5,13,2.60,102,2,20,11,4.3,86,62.0,0.0,72.1
