背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,小西 健太,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,6,0,3,1,4.2,1,0.0,0.0,0.0
1,,澤畠 雄一郎,2,,,□,■,,2,1,1,50.0,0.50,0,0,0,-,1,0.50,5,0,0,2,10.0,0,0.0,0.0,-
2,L,大久保 茂和,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,10.0,0.0,45.5
4,,中垣内 祐一,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,市橋 祐之,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,13,0,2,2,3.8,1,0.0,0.0,0.0
6,,千葉 進也,4,□,□,□,■,,9,2,4,22.2,0.50,1,1,0,100.0,0,-,9,0,1,3,8.3,11,5.0,0.0,45.5
8,,成田 貴志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,甲斐 祐之,4,■,■,■,■,,17,7,0,41.2,1.75,5,1,0,20.0,1,0.25,14,2,1,2,16.4,25,17.0,0.0,68.0
15,,伊藤 信博,4,■,■,■,■,,5,2,2,40.0,0.50,0,0,0,-,2,0.50,13,1,2,1,9.6,0,0.0,0.0,-
17,,杉山 マルコス,3,■,■,■,,,9,3,1,33.3,1.00,1,0,1,0.0,0,-,8,0,5,0,0.0,9,3.0,0.0,33.3
19,,ビリングス ブルック,4,■,■,■,■,,31,16,4,51.6,4.00,16,8,2,50.0,0,-,14,1,5,2,9.3,0,0.0,0.0,-
21,,金井 修也,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,74,31,12,41.9,7.75,23,10,3,43.5,5,1.25,83,4,20,13,8.3,69,35.0,0.0,50.7
