背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小川 貴大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,水野 貴文,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,加藤 啓,4,■,■,■,■,,11,7,0,63.6,1.75,0,0,0,-,2,0.50,9,2,0,2,25.6,0,0.0,0.0,-
6,,松本 幸博,4,■,■,■,■,,20,10,3,50.0,2.50,0,0,0,-,1,0.25,16,0,1,3,4.7,46,25.0,0.0,54.3
8,L,石川 俊輔,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,9.0,0.0,75.0
9,L,進藤 佑一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,豊田 将人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,冨吉 駿平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,小川 功太,4,■,■,■,■,,22,6,3,27.3,1.50,1,0,0,0.0,1,0.25,15,0,0,4,6.7,16,8.0,0.0,50.0
13,,中村 航太朗,4,■,■,■,■,,43,18,4,41.9,4.50,18,9,2,50.0,0,-,11,0,3,3,6.8,1,1.0,0.0,100.0
14,,中道 元貴,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,16,0,2,5,7.8,1,0.0,0.0,0.0
17,,佐藤 秀俊,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-
19,,神谷 昴紀,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
20,,鈴木 雅史,4,■,■,■,■,,12,4,1,33.3,1.00,0,0,0,-,1,0.25,10,0,0,3,7.5,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,109,45,11,41.3,11.25,19,9,2,47.4,5,1.25,85,2,6,24,9.2,77,43.0,0.0,55.8
