背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,小島 大輝,4,■,■,■,■,,22,11,0,50.0,2.75,0,0,0,-,1,0.25,8,0,2,2,6.2,0,0.0,0.0,-
7,,笠原 啓太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,中津 芳文,4,■,■,■,■,,18,9,1,50.0,2.25,0,0,0,-,3,0.75,17,1,0,6,13.5,0,0.0,0.0,-
10,,川畑 貴裕,4,■,■,■,■,,25,11,2,44.0,2.75,2,1,0,50.0,3,0.75,14,0,1,5,8.9,3,1.0,0.0,33.3
11,,伊藤 雄太,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0.0,0.0,-
12,,高橋 頌,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,0.0,62.5
13,,竹浪 隼,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,林 佑樹,1,,,,□,,2,1,1,50.0,1.00,0,0,0,-,0,-,3,0,1,1,8.3,8,5.0,0.0,62.5
17,,茂木 祐太,4,■,■,■,■,,30,14,3,46.7,3.50,3,1,1,33.3,1,0.25,13,1,2,6,17.7,0,0.0,0.0,-
19,,浜田 翔太,4,■,■,■,■,,11,2,0,18.2,0.50,0,0,0,-,4,1.00,13,0,1,3,5.8,37,24.0,0.0,64.9
20,,金丸 真司,4,■,■,■,■,,7,1,0,14.3,0.25,0,0,0,-,2,0.50,25,3,1,12,22.4,1,0.0,0.0,0.0
23,,本田 幸誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,L,テイラー ヒッグス,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,L,川崎 翔太,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,0.0,69.2
チーム合計,チーム合計,チーム合計,4,,,,,,115,49,7,42.6,12.25,5,2,1,40.0,14,3.50,96,5,10,35,13.5,70,44.0,0.0,62.9
