背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,坂口 慧,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,渕江 陵友,4,■,■,■,■,,16,9,1,56.2,2.25,0,0,0,-,1,0.25,15,1,0,2,8.7,27,14.0,0.0,51.9
3,,浅川 成也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,皆川 昂太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,森本 浩矢,4,■,■,■,■,,11,6,1,54.5,1.50,0,0,0,-,7,1.75,9,0,0,5,13.9,1,1.0,0.0,100.0
7,,東野 晴輝,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,20,0,0,11,13.8,0,0.0,0.0,-
8,,清水 隆平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,大保 亮太朗,4,■,■,■,■,,8,6,0,75.0,1.50,0,0,0,-,1,0.25,10,0,0,5,12.5,2,1.0,0.0,50.0
11,L,福島 孝輝,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,2.0,0.0,25.0
13,,松下 大悟,4,■,■,■,■,,39,20,3,51.3,5.00,5,2,2,40.0,1,0.25,16,1,4,5,12.8,40,24.0,0.0,60.0
16,,吉岡 衛,4,■,■,■,■,,35,17,5,48.6,4.25,4,1,2,25.0,1,0.25,20,1,3,10,16.5,0,0.0,0.0,-
18,,上坂 将輝,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
19,,水口 直希,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-
20,L,山下 輝樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,109,58,10,53.2,14.50,9,3,4,33.3,11,2.75,95,3,8,40,13.1,78,42.0,0.0,53.8
