背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,L,吉野 淳,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,15.0,0.0,93.8
3,,小松 高則,3,■,■,■,,,12,10,0,83.3,3.33,0,0,0,-,0,-,10,0,1,4,10.0,2,1.0,0.0,50.0
6,,高橋 洋史,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,17,0,0,4,5.9,0,0.0,0.0,-
7,,渡邊 友嗣,3,■,■,■,,,13,6,0,46.2,2.00,0,0,0,-,0,-,15,1,0,2,8.7,21,18.0,0.0,85.7
14,,飯塚 俊彦,2,□,□,,,,1,1,0,100.0,0.50,1,1,0,100.0,0,-,4,0,0,0,0.0,0,0.0,0.0,-
20,,上場 雄也,3,■,■,■,,,27,9,3,33.3,3.00,7,2,1,28.6,3,1.00,8,0,2,2,6.2,0,0.0,0.0,-
21,,和井田 剛史,3,■,■,■,,,26,14,0,53.8,4.67,3,2,0,66.7,2,0.67,12,0,4,0,0.0,11,6.0,0.0,54.5
24,,紺野 圭佑,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,吉田 敬一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
26,,矢作 拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,,溝口 信二,3,■,■,■,,,9,8,0,88.9,2.67,0,0,0,-,3,1.00,6,0,0,2,8.3,0,0.0,0.0,-
29,,岩下 忠正,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,89,49,3,55.1,16.33,11,5,1,45.5,8,2.67,77,1,7,14,5.6,50,40.0,0.0,80.0
