背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山村 宏太,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,鈴木 寛史,3,■,■,,■,,9,3,0,33.3,1.00,0,0,0,-,0,-,8,0,2,1,3.1,0,0.0,0.0,-
4,,橋本 大智,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,14,0,1,7,12.5,0,0.0,0.0,-
5,,柴小屋 康行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,エバンドロ グエッラ,4,■,■,■,■,,37,16,3,43.2,4.00,18,8,1,44.4,1,0.25,12,0,4,6,12.5,0,0.0,0.0,-
8,,金子 隆行,4,□,■,□,■,,8,3,0,37.5,0.75,0,0,0,-,0,-,4,0,1,0,0.0,25,13.0,0.0,52.0
9,,阿部 裕太,2,,,□,■,,0,0,0,-,-,0,0,0,-,1,0.50,3,0,1,0,0.0,0,0.0,0.0,-
11,L,鶴田 大樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,15.0,0.0,60.0
12,,塩田 達也,2,,□,■,,,3,3,0,100.0,1.50,0,0,0,-,1,0.50,3,0,2,0,0.0,0,0.0,0.0,-
14,,椿山 竜介,3,□,,□,□,,13,8,3,61.5,2.67,9,6,3,66.7,0,-,7,1,1,3,25.0,0,0.0,0.0,-
17,,星谷 健太朗,4,■,■,■,■,,7,4,0,57.1,1.00,0,0,0,-,2,0.50,15,0,1,11,18.3,2,2.0,0.0,100.0
19,,栗山 雅史,4,■,■,■,■,,16,8,3,50.0,2.00,2,1,0,50.0,3,0.75,16,0,3,11,17.2,5,3.0,0.0,60.0
20,,米山 達也,3,■,□,■,,,5,0,1,0.0,-,0,0,0,-,0,-,7,1,2,2,18.6,18,10.0,0.0,55.6
21,L,松崎 廣光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,99,45,10,45.5,11.25,29,15,4,51.7,9,2.25,89,2,18,41,13.5,75,43.0,0.0,57.3
