背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,富松 崇彰,5,■,■,■,■,■,15,9,1,60.0,1.80,0,0,0,-,3,0.60,16,0,0,4,6.2,0,0.0,0.0,-
4,,佐野 翔,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
5,,米山 裕太,5,■,■,■,■,■,20,9,0,45.0,1.80,2,1,0,50.0,0,-,20,0,3,7,8.8,38,22.0,0.0,57.9
6,L,渡辺 俊介,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,相澤 寿,3,,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,瀬戸口 竜矢,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,0.0,60.0
9,,梅野 聡,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,星野 秀知,5,■,■,■,■,■,30,21,1,70.0,4.20,0,0,0,-,2,0.40,15,0,2,8,13.3,17,7.0,0.0,41.2
12,,ボヨビッチ デヤン,5,■,■,■,■,■,44,23,3,52.3,4.60,20,11,0,55.0,4,0.80,18,1,3,9,16.9,0,0.0,0.0,-
15,,李 博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,黒木 康太郎,5,■,■,■,■,■,9,5,0,55.6,1.00,0,0,0,-,6,1.20,18,0,1,4,5.6,0,0.0,0.0,-
18,,鈴木 悠二,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,1,1,3,22.1,0,0.0,0.0,-
21,,藤井 直伸,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,2,0.40,22,0,2,6,6.8,0,0.0,0.0,-
22,L,井手 智,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,15.0,0.0,71.4
チーム合計,チーム合計,チーム合計,5,,,,,,120,68,5,56.7,13.60,22,12,0,54.5,17,3.40,117,2,13,41,10.1,81,47.0,0.0,58.0
