背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,矢山 美沙,3,■,■,■,,,14,3,1,21.4,1.00,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-
3,,高本 佳澄,3,■,■,■,,,20,7,2,35.0,2.33,0,0,0,-,1,0.33,4,1,0,0,25.0,20,10.0,0.0,50.0
4,,長谷川 侑南,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-
5,L,藤田 萠英,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,7.0,0.0,63.6
6,,馬渡 晴菜,2,□,,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0
8,,正田 美友貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,松本 晴香,3,■,■,■,,,31,8,0,25.8,2.67,4,1,0,25.0,0,-,8,0,0,3,9.4,0,0.0,0.0,-
10,L,磯部 成里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,北川 海育,3,■,■,■,,,13,6,0,46.2,2.00,0,0,0,-,1,0.33,8,0,2,2,6.2,0,0.0,0.0,-
13,,吉里 遥,2,□,,□,,,4,1,1,25.0,0.50,0,0,0,-,0,-,3,1,0,1,41.7,2,1.0,0.0,50.0
14,,吉本 梓穂,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,3,9.4,11,5.0,0.0,45.5
16,,野上 紗希,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
19,,佐藤 愛美,3,■,■,■,,,9,2,1,22.2,0.67,0,0,0,-,2,0.67,8,1,0,3,19.4,21,12.0,0.0,57.1
チーム合計,チーム合計,チーム合計,3,,,,,,92,28,5,30.4,9.33,4,1,0,25.0,4,1.33,54,4,2,15,14.0,66,35.0,0.0,53.0
