背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井上 実咲,2,,□,■,,,3,0,0,0.0,-,0,0,0,-,0,-,5,0,0,1,5.0,1,1.0,0.0,100.0
2,,雨堤 みなみ,3,■,■,,□,,11,2,0,18.2,0.67,0,0,0,-,0,-,10,1,0,0,8.0,0,0.0,0.0,-
3,L,高橋 咲妃惠,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,0.0,50.0
4,,堀崎 智恵美,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0
5,L,馬場 ゆりか,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,8.0,0.0,80.0
8,,中野 清香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,笹山 みなみ,3,■,■,,■,,0,0,0,-,-,0,0,0,-,0,-,10,0,2,1,2.5,0,0.0,0.0,-
10,,梅津 結子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,渡邊 彩,4,■,■,■,■,,27,10,1,37.0,2.50,0,0,0,-,1,0.25,6,0,0,1,4.2,0,0.0,0.0,-
12,,中田 唯香,4,■,■,■,■,,26,6,2,23.1,1.50,0,0,0,-,0,-,9,0,0,1,2.8,18,9.0,0.0,50.0
14,,宮田 奈美,3,■,■,,■,,4,0,0,0.0,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-
15,,舛田 紗淑,3,,□,■,■,,20,5,1,25.0,1.67,0,0,0,-,0,-,15,0,2,5,8.3,33,23.0,0.0,69.7
16,,松尾 奈津子,2,,□,■,,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
17,,津賀 菜緒,4,■,■,■,■,,58,24,2,41.4,6.00,10,4,0,40.0,2,0.50,12,1,1,1,8.8,14,10.0,0.0,71.4
チーム合計,チーム合計,チーム合計,4,,,,,,150,47,6,31.3,11.75,10,4,0,40.0,3,0.75,75,2,5,13,6.5,82,55.0,0.0,67.1
