背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,井上 実咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,雨堤 みなみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
3,,高橋 咲妃惠,3,■,■,■,,,37,12,2,32.4,4.00,0,0,0,-,1,0.33,16,0,0,10,15.6,11,7.0,0.0,63.6
4,,堀崎 智恵美,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,2,0.67,12,0,0,6,12.5,23,12.0,0.0,52.2
5,L,馬場 ゆりか,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,13.0,0.0,76.5
6,L,荻野 雅子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,中野 清香,3,■,■,■,,,46,18,2,39.1,6.00,1,0,0,0.0,2,0.67,17,1,3,6,13.5,0,0.0,0.0,-
9,,笹山 みなみ,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,13,0,0,9,17.3,0,0.0,0.0,-
10,,梅津 結子,2,■,■,,,,9,1,0,11.1,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
11,,渡邊 彩,3,■,■,■,,,31,17,1,54.8,5.67,0,0,0,-,1,0.33,6,0,0,3,12.5,0,0.0,0.0,-
12,,中田 唯香,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0
14,,宮田 奈美,3,□,□,■,,,11,2,0,18.2,0.67,0,0,0,-,1,0.33,7,0,0,3,10.7,0,0.0,0.0,-
15,,舛田 紗淑,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,津賀 菜緒,2,,□,□,,,3,1,0,33.3,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,147,55,5,37.4,18.33,1,0,0,0.0,7,2.33,76,1,3,39,13.9,53,34.0,0.0,64.2
