背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,武田 和朗,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
3,,小口 創一郎,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
4,,竹内 徳彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,今 一騎,4,■,■,■,■,,35,16,4,45.7,4.00,8,4,1,50.0,2,0.50,16,2,3,6,20.6,0,0.0,0.0,-
7,,勝田 祥平,2,■,■,,,,15,2,3,13.3,1.00,1,0,0,0.0,2,1.00,2,0,1,0,0.0,6,4.0,0.0,66.7
9,,平澤 徹,4,■,■,■,■,,16,9,1,56.2,2.25,0,0,0,-,1,0.25,14,0,1,3,5.4,1,0.0,0.0,0.0
10,,増元 真二,4,□,□,■,■,,21,6,6,28.6,1.50,3,0,2,0.0,0,-,9,0,0,6,16.7,12,9.0,0.0,75.0
11,,豊田 直之,4,■,■,■,■,,13,5,0,38.5,1.25,0,0,0,-,1,0.25,6,0,0,0,0.0,0,0.0,0.0,-
12,,松本 健作,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
13,L,中村 有壮,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,14.0,0.0,50.0
14,,岩井 浩二,4,■,■,■,■,,17,9,2,52.9,2.25,0,0,0,-,0,-,19,0,4,8,10.5,25,13.0,0.0,52.0
15,,野澤 真,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,11,0,0,2,4.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,117,47,16,40.2,11.75,12,4,3,33.3,6,1.50,82,2,10,25,9.8,72,40.0,0.0,55.6
