背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,金子 健太郎,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,10.0,0,0.0,0.0,-
4,,竹内 徳彦,2,■,■,,,,9,2,1,22.2,1.00,0,0,0,-,1,0.50,4,0,0,0,0.0,0,0.0,0.0,-
5,,今 一騎,5,■,■,■,■,■,34,8,4,23.5,1.60,13,3,3,23.1,1,0.20,15,0,4,3,5.0,1,0.0,0.0,0.0
7,,勝田 祥平,5,■,■,■,■,■,40,18,4,45.0,3.60,9,3,0,33.3,1,0.20,11,0,1,0,0.0,30,27.0,0.0,90.0
9,,平澤 徹,5,■,■,■,■,■,22,13,1,59.1,2.60,0,0,0,-,6,1.20,9,0,0,2,5.6,4,4.0,0.0,100.0
10,,増元 真二,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
11,,豊田 直之,4,□,,■,■,■,10,5,0,50.0,1.25,0,0,0,-,1,0.25,2,0,0,0,0.0,1,1.0,0.0,100.0
12,,松本 健作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,中村 有壮,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,16.0,0.0,59.3
14,,岩井 浩二,5,■,■,■,■,■,27,9,2,33.3,1.80,3,1,0,33.3,0,-,25,0,3,4,4.0,29,23.0,0.0,79.3
15,,野澤 真,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,17,0,0,3,4.4,0,0.0,0.0,-
16,,呉屋 宏和,4,□,□,□,□,,4,2,0,50.0,0.50,1,1,0,100.0,0,-,4,0,3,1,6.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,146,57,12,39.0,11.40,26,8,3,30.8,10,2.00,93,0,12,16,4.3,92,71.0,0.0,77.2
