背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邉 稜,3,■,■,■,,,5,4,0,80.0,1.33,0,0,0,-,1,0.33,10,0,2,1,-2.5,0,0.0,0.0,-
2,,松橋 拓也,3,■,■,■,,,13,6,4,46.2,2.00,3,1,1,33.3,0,-,7,0,1,1,0.0,0,0.0,0.0,-
3,,清水 一生,3,■,■,■,,,25,9,1,36.0,3.00,3,1,1,33.3,2,0.67,9,0,0,4,11.1,21,10.0,8.0,66.7
4,,藤井 啓太,3,■,■,■,,,23,13,3,56.5,4.33,1,1,0,100.0,1,0.33,11,0,1,3,4.5,22,9.0,1.0,43.2
5,L,夏目 真吾,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,2.0,50.0
6,,浅岡 一志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,坂口 舜,3,■,■,□,,,4,0,0,0.0,-,0,0,0,-,1,0.33,3,0,0,1,8.3,0,0.0,0.0,-
11,,青木 宏門,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
15,,横瀬 将,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,北沢 健,3,□,□,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,1,0.0,0.0,0.0
19,L,山田 広大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,3.0,54.2
20,,鰐川 怜児,3,■,■,■,,,11,4,1,36.4,1.33,0,0,0,-,0,-,14,1,2,6,14.3,1,0.0,0.0,0.0
22,,浅田 潮,2,,□,□,,,4,1,0,25.0,0.50,0,0,0,-,2,1.00,1,0,0,0,0.0,0,0.0,0.0,-
23,,平田 優斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,85,37,9,43.5,12.33,7,3,2,42.9,7,2.33,61,1,6,18,6.6,63,26.0,14.0,52.4
