背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邉 稜,4,■,■,■,■,,5,0,0,0.0,-,0,0,0,-,1,0.25,9,0,1,2,2.8,0,0.0,0.0,-
2,,松橋 拓也,4,■,■,■,■,,20,8,2,40.0,2.00,3,1,1,33.3,1,0.25,19,1,3,3,5.3,0,0.0,0.0,-
3,,清水 一生,4,■,■,■,■,,38,11,4,28.9,2.75,1,0,1,0.0,3,0.75,13,1,1,4,13.5,21,12.0,3.0,64.3
4,,藤井 啓太,4,■,■,■,■,,31,13,3,41.9,3.25,0,0,0,-,1,0.25,11,0,1,2,2.3,28,14.0,3.0,55.4
5,L,夏目 真吾,2,〇,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,1.0,50.0
6,,浅岡 一志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,坂口 舜,4,■,■,■,■,,4,1,1,25.0,0.25,0,0,0,-,1,0.25,10,0,1,2,2.5,1,0.0,0.0,0.0
11,,青木 宏門,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
15,,横瀬 将,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
16,,北沢 健,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,山田 広大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,15.0,4.0,70.8
20,,鰐川 怜児,4,■,■,■,■,,15,6,1,40.0,1.50,0,0,0,-,2,0.50,7,0,1,0,-3.6,2,1.0,1.0,75.0
22,,浅田 潮,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0
23,,平田 優斗,2,,□,□,,,1,0,0,0.0,-,0,0,0,-,1,0.50,1,0,0,1,25.0,1,0.0,1.0,50.0
チーム合計,チーム合計,チーム合計,4,,,,,,114,39,11,34.2,9.75,4,1,2,25.0,10,2.50,75,2,8,15,5.0,81,43.0,14.0,61.7
