背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊澤 啓生,3,■,■,■,,,18,9,1,50.0,3.00,5,4,0,80.0,1,0.33,9,0,2,1,-2.8,0,0.0,0.0,-
2,,渡邊 和馬,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
3,L,久保田 雅人,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,9.0,4.0,61.1
4,,田中 尚,4,■,■,■,■,,16,8,2,50.0,2.00,0,0,0,-,4,1.00,8,0,0,0,0.0,1,1.0,0.0,100.0
5,,平野 晃多,2,,,□,■,,2,2,0,100.0,1.00,0,0,0,-,2,1.00,3,0,0,1,8.3,0,0.0,0.0,-
7,,津田 大地,2,,,■,■,,25,9,2,36.0,4.50,1,0,0,0.0,0,-,7,0,0,1,3.6,25,13.0,7.0,66.0
9,,長谷川 優太,2,,,■,■,,1,1,0,100.0,0.50,0,0,0,-,0,-,7,0,1,2,3.6,0,0.0,0.0,-
10,,二五田 大輔,2,■,■,,,,19,3,3,15.8,1.50,2,0,0,0.0,2,1.00,11,0,0,3,6.8,27,9.0,4.0,40.7
11,L,嶋田 希隆,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,森田 貴秀,3,■,■,■,,,6,3,2,50.0,1.00,0,0,0,-,0,-,9,0,2,2,0.0,0,0.0,0.0,-
17,,舩倉 拓登,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,10,2,0,3,27.5,0,0.0,0.0,-
18,,寺尾 壮太,2,,□,,□,,0,0,0,-,-,0,0,0,-,1,0.50,0,0,0,0,-,0,0.0,0.0,-
19,,宮原 博明,2,,,□,■,,10,3,0,30.0,1.50,5,2,0,40.0,0,-,8,0,0,3,9.4,0,0.0,0.0,-
20,,木村 拓哉,4,■,■,■,■,,39,14,3,35.9,3.50,12,6,0,50.0,1,0.25,19,1,2,4,7.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,136,52,13,38.2,13.00,25,12,0,48.0,11,2.75,94,3,7,21,6.9,71,32.0,15.0,55.6
