背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岡本 侑,4,■,■,■,■,,26,11,1,42.3,2.75,2,1,0,50.0,0,-,12,0,1,3,4.2,42,21.0,11.0,63.1
2,,尾松 航洋,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
3,L,長濱 裕,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8
5,L,大賀 惠介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,塩 大地,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,1,1.0,0.0,100.0
7,,田畑 翔伍,4,■,■,■,■,,8,3,0,37.5,0.75,0,0,0,-,2,0.50,10,1,5,2,2.5,21,11.0,7.0,69.0
9,,内園 徹,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-
11,,毛利 光生,4,■,■,■,■,,3,0,2,0.0,-,0,0,0,-,2,0.50,14,0,2,4,3.6,0,0.0,0.0,-
12,,新谷 俊揮,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
13,,平田 英貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,小野 義隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,和治 裕太,4,■,■,■,■,,19,10,2,52.6,2.50,0,0,0,-,1,0.25,14,1,6,4,3.6,0,0.0,0.0,-
19,,黒木 隆生,4,■,■,■,■,,13,7,0,53.8,1.75,0,0,0,-,1,0.25,9,0,0,2,5.6,0,0.0,0.0,-
21,,小林 空,4,■,■,■,■,,31,13,6,41.9,3.25,13,4,5,30.8,0,-,15,3,3,3,20.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,101,45,11,44.6,11.25,15,5,5,33.3,6,1.50,83,5,18,21,6.9,75,42.0,18.0,68.0
